event_id,kind,domain,recording_id,start_ns,end_ns,peak_ns,duration_s,route_progress_m,osm_way_id,road_class,detail_approach_distance_m,detail_closest_distance_m,detail_mean_curvature_1_per_m,detail_max_curvature_1_per_m,detail_length_m,detail_previous_class,detail_new_class,detail_duration_s
motorcycle_junction_crossing_025,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2567248134997,2574248134685,2568248134945,6.999999688,6412.900961308453,378031612,primary,,0.030306768033017788,,,,,,
motorcycle_junction_approach_026,junction_approach,motorcycle,motorcycle_5ab8604a14df,2576248134632,2577248134580,2576248134632,0.999999948,6540.622727587937,615494295,primary,19.590113766877895,,,,,,,
motorcycle_junction_crossing_026,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2576248134632,2584248134372,2578248134528,7.99999974,6565.204569857973,615494295,primary,,4.991728503158071,,,,,,
motorcycle_junction_approach_027,junction_approach,motorcycle,motorcycle_5ab8604a14df,2592248134216,2598248134059,2592248134216,5.999999843,6714.15183585007,615494295,primary,29.45886605473471,,,,,,,
motorcycle_junction_crossing_027,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2592248134216,2607248133695,2599248134007,14.999999479,6743.00032867963,615494295,primary,,0.610373225174182,,,,,,
motorcycle_pedestrian_crossing_002,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,2604248133799,2606248133695,2605248133747,1.999999896,6809.350615129326,158294632,primary,,7.220490155982492,,,,,,
motorcycle_straight_010,straight,motorcycle,motorcycle_5ab8604a14df,2602248133903,2612248133487,2607248133695,9.999999584,6837.785860786968,158294632,primary,,,0.00023968420967645848,0.00023968420967645848,,,,
motorcycle_junction_approach_028,junction_approach,motorcycle,motorcycle_5ab8604a14df,2611248133539,2612248133487,2611248133539,0.999999948,6894.8643446516135,158294632,primary,24.542649456640078,,,,,,,
motorcycle_junction_crossing_028,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2611248133539,2617248133330,2613248133487,5.999999791,6924.961572004987,1310475488,primary,,0.558218457886826,,,,,,
motorcycle_curve_005,curve,motorcycle,motorcycle_5ab8604a14df,2620248133174,2624248132966,2620248133174,3.999999792,6970.133805884112,1310475486,primary,,,0.035389062777751806,0.035553683078081745,,,,
motorcycle_roundabout_entry_005,roundabout_entry,motorcycle,motorcycle_5ab8604a14df,2620248133174,2620248133174,2620248133174,0.0,6970.133805884112,1310475486,primary,,,,,,,,
motorcycle_roundabout_traverse_005,roundabout_traverse,motorcycle,motorcycle_5ab8604a14df,2620248133174,2624248132966,2623248133018,3.999999792,7143.741110989621,1310475486,primary,,,,,184.6238549201653,,,
motorcycle_roundabout_exit_005,roundabout_exit,motorcycle,motorcycle_5ab8604a14df,2624248132966,2624248132966,2624248132966,0.0,7154.757660804277,1310475486,primary,,,,,,,,
motorcycle_junction_approach_029,junction_approach,motorcycle,motorcycle_5ab8604a14df,2626248132861,2626248132861,2626248132861,0.0,7185.463285888462,1310475487,primary,18.7428782830209,,,,,,,
motorcycle_straight_011,straight,motorcycle,motorcycle_5ab8604a14df,2625248132914,2627248132810,2626248132861,1.999999896,7185.463285888462,1310475487,primary,,,0.00019425780406845213,0.00019425780406845213,,,,
motorcycle_junction_crossing_029,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2626248132861,2628248132705,2627248132810,1.999999844,7200.539696395522,1310475487,primary,,3.66646929297227,,,,,,
motorcycle_junction_approach_030,junction_approach,motorcycle,motorcycle_5ab8604a14df,2633248132445,2633248132445,2633248132445,0.0,7314.616564253199,1298332694,primary,14.187234267368927,,,,,,,
motorcycle_junction_crossing_030,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2633248132445,2635248132341,2634248132393,1.999999896,7339.033774069112,615494296,primary,,5.232831896038394,,,,,,
motorcycle_junction_approach_031,junction_approach,motorcycle,motorcycle_5ab8604a14df,2654248131716,2658248131612,2654248131716,3.999999896,7728.779349166362,615494296,primary,17.57904867659992,,,,,,,
motorcycle_junction_crossing_031,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2654248131716,2660248131507,2659248131559,5.999999791,7802.121100204952,615494296,primary,,0.1396736191582446,,,,,,
motorcycle_junction_approach_032,junction_approach,motorcycle,motorcycle_5ab8604a14df,2688248130518,2694248130309,2688248130518,5.999999791,8177.007659005439,1214300216,primary,27.371331296072235,,,,,,,
motorcycle_junction_crossing_032,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2688248130518,2698248130205,2695248130257,9.999999687,8254.375069525007,615494297,primary,,1.6104049287523987,,,,,,
motorcycle_junction_approach_033,junction_approach,motorcycle,motorcycle_5ab8604a14df,2716248129893,2720248129737,2716248129893,3.999999844,8417.789330154546,615494297,primary,26.567743607705502,,,,,,,
motorcycle_junction_crossing_033,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2716248129893,2739248129320,2721248129737,22.999999427,8447.79388517029,615494297,primary,,0.5698902838816191,,,,,,
motorcycle_stop_002,stop,motorcycle,motorcycle_5ab8604a14df,2727248129580,2734248129424,2727248129580,6.999999844,8461.319649978292,615494297,primary,,,,,,,,6.999999844
motorcycle_straight_012,straight,motorcycle,motorcycle_5ab8604a14df,2634248132393,2819248129320,2727248129580,184.999996927,8461.319649978292,615494297,primary,,,0.000809607712542796,0.011651618847932593,,,,
motorcycle_restart_002,restart,motorcycle,motorcycle_5ab8604a14df,2734248129424,2735248129424,2735248129424,1.0,8462.256574115589,615494297,primary,,,,,,,,
motorcycle_pedestrian_crossing_003,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,2736248129372,2739248129320,2738248129372,2.999999948,8484.781015252445,615494297,primary,,4.082489545654802,,,,,,
motorcycle_traffic_signals_001,traffic_signals,motorcycle,motorcycle_5ab8604a14df,2722248129684,2740248129320,2738248129372,17.999999636,8484.781015252445,615494297,primary,,3.502741822592995,,,,,,
motorcycle_junction_approach_034,junction_approach,motorcycle,motorcycle_5ab8604a14df,2743248129268,2743248129268,2743248129268,0.0,8609.0830027484,615494297,primary,6.420301883017781,,,,,,,
motorcycle_junction_crossing_034,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2743248129268,2744248129268,2743248129268,1.0,8609.0830027484,615494297,primary,,6.420301883017781,,,,,,
motorcycle_junction_approach_035,junction_approach,motorcycle,motorcycle_5ab8604a14df,2747248129216,2747248129216,2747248129216,0.0,8725.018557567697,615494297,primary,14.44026873695091,,,,,,,
motorcycle_junction_crossing_035,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2747248129216,2748248129216,2748248129216,1.0,8752.636400480113,615494297,primary,,13.177574175465177,,,,,,
motorcycle_junction_approach_036,junction_approach,motorcycle,motorcycle_5ab8604a14df,2757248128955,2759248128903,2757248128955,1.999999948,8983.88794038029,615494297,primary,11.573499534634124,,,,,,,
motorcycle_junction_crossing_036,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2757248128955,2760248128903,2760248128903,2.999999948,9061.699689025887,23064775,primary,,9.539412050668155,,,,,,
motorcycle_junction_approach_037,junction_approach,motorcycle,motorcycle_5ab8604a14df,2771248128799,2771248128799,2771248128799,0.0,9314.17894409705,23064775,primary,20.938009925914447,,,,,,,
motorcycle_junction_crossing_037,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2771248128799,2773248128799,2772248128799,2.0,9334.0188147693,23064775,primary,,1.0981392536640646,,,,,,
motorcycle_junction_approach_038,junction_approach,motorcycle,motorcycle_5ab8604a14df,2780248128799,2780248128799,2780248128799,0.0,9488.765349975558,23064775,primary,23.833900929804372,,,,,,,
motorcycle_junction_crossing_038,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2780248128799,2783248128799,2781248128799,3.0,9507.340634232216,23064775,primary,,17.26609989962979,,,,,,
motorcycle_junction_approach_039,junction_approach,motorcycle,motorcycle_5ab8604a14df,2793248128903,2793248128903,2793248128903,0.0,9727.550891539971,23064775,primary,21.15268184701631,,,,,,,
motorcycle_junction_crossing_039,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2793248128903,2802248129164,2794248128903,9.000000261,9747.104287777891,23064775,primary,,1.5992856090970236,,,,,,
motorcycle_junction_approach_040,junction_approach,motorcycle,motorcycle_5ab8604a14df,2811248129216,2812248129216,2811248129216,1.0,10028.448228069317,23064775,primary,20.95725111128371,,,,,,,
motorcycle_junction_crossing_040,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2811248129216,2815248129268,2813248129216,4.000000052,10058.634252411157,72881097,primary,,4.2483020763941735,,,,,,
motorcycle_roundabout_entry_006,roundabout_entry,motorcycle,motorcycle_5ab8604a14df,2820248129320,2820248129320,2820248129320,0.0,10126.862895788765,22868495,primary,,,,,,,,
motorcycle_curve_006,curve,motorcycle,motorcycle_5ab8604a14df,2820248129320,2821248129372,2821248129372,1.000000052,10139.8931757347,22868495,primary,,,0.028544661744780243,0.028577120594428018,,,,
motorcycle_roundabout_exit_006,roundabout_exit,motorcycle,motorcycle_5ab8604a14df,2821248129372,2821248129372,2821248129372,0.0,10139.8931757347,22868495,primary,,,,,,,,
motorcycle_roundabout_traverse_006,roundabout_traverse,motorcycle,motorcycle_5ab8604a14df,2820248129320,2821248129372,2821248129372,1.000000052,10139.8931757347,22868495,primary,,,,,13.030279945935035,,,
motorcycle_road_class_change_005,road_class_change,motorcycle,motorcycle_5ab8604a14df,2821248129372,2822248129372,2822248129372,1.0,10159.698212914567,39352230,secondary,,,,,,primary,secondary,
motorcycle_curve_007,curve,motorcycle,motorcycle_5ab8604a14df,2823248129424,2824248129424,2823248129424,1.0,10178.832725251357,22868495,primary,,,0.02853498243832262,0.028584903999437323,,,,
motorcycle_road_class_change_006,road_class_change,motorcycle,motorcycle_5ab8604a14df,2822248129372,2823248129424,2823248129424,1.000000052,10178.832725251357,22868495,primary,,,,,,secondary,primary,
motorcycle_roundabout_entry_007,roundabout_entry,motorcycle,motorcycle_5ab8604a14df,2823248129424,2823248129424,2823248129424,0.0,10178.832725251357,22868495,primary,,,,,,,,
motorcycle_roundabout_exit_007,roundabout_exit,motorcycle,motorcycle_5ab8604a14df,2824248129424,2824248129424,2824248129424,0.0,10192.660498495645,22868495,primary,,,,,,,,
motorcycle_roundabout_traverse_007,roundabout_traverse,motorcycle,motorcycle_5ab8604a14df,2823248129424,2824248129424,2824248129424,1.0,10192.660498495645,22868495,primary,,,,,13.827773244287528,,,
motorcycle_junction_approach_041,junction_approach,motorcycle,motorcycle_5ab8604a14df,2827248129528,2827248129528,2827248129528,0.0,10249.05521791958,68153527,primary,24.74998201291474,,,,,,,
motorcycle_junction_crossing_041,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2827248129528,2829248129580,2828248129528,2.000000052,10271.337075771951,68153527,primary,,2.468124160544311,,,,,,
motorcycle_junction_approach_042,junction_approach,motorcycle,motorcycle_5ab8604a14df,2831248129632,2834248129789,2831248129632,3.000000157,10350.447704694323,178290527,primary,25.675801281021727,,,,,,,
motorcycle_junction_crossing_042,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2831248129632,2837248129893,2835248129789,6.000000261,10446.02254631667,178290527,primary,,0.001850895261789918,,,,,,
motorcycle_junction_approach_043,junction_approach,motorcycle,motorcycle_5ab8604a14df,2843248129997,2843248129997,2843248129997,0.0,10625.835778783256,178290527,primary,19.04963671774821,,,,,,,
motorcycle_junction_crossing_043,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2843248129997,2845248130049,2844248129997,2.000000052,10648.388570196608,178290527,primary,,3.5031546956052755,,,,,,
motorcycle_straight_013,straight,motorcycle,motorcycle_5ab8604a14df,2825248129476,2879248131299,2852248130257,54.000001823,10837.331725145725,178290527,primary,,,0.00039539035372023195,0.0036361889883390172,,,,
motorcycle_junction_approach_044,junction_approach,motorcycle,motorcycle_5ab8604a14df,2863248130674,2863248130674,2863248130674,0.0,11102.73894215419,178290527,primary,29.949973094271996,,,,,,,
motorcycle_junction_crossing_044,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2863248130674,2865248130778,2864248130726,2.000000104,11125.741651903318,178290527,primary,,6.947263345143748,,,,,,
motorcycle_junction_approach_045,junction_approach,motorcycle,motorcycle_5ab8604a14df,2867248130830,2867248130830,2867248130830,0.0,11192.583239317444,178290527,primary,16.254205523232514,,,,,,,
motorcycle_junction_crossing_045,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2867248130830,2870248130935,2868248130882,3.000000105,11215.318212084234,178290527,primary,,6.480767243557674,,,,,,
motorcycle_junction_approach_046,junction_approach,motorcycle,motorcycle_5ab8604a14df,2875248131091,2875248131091,2875248131091,0.0,11379.03368425853,178290527,primary,27.50441475712134,,,,,,,
motorcycle_junction_crossing_046,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2875248131091,2876248131143,2876248131143,1.000000052,11398.867906867948,178290527,primary,,22.955128888880015,,,,,,
motorcycle_junction_approach_047,junction_approach,motorcycle,motorcycle_5ab8604a14df,2878248131247,2878248131247,2878248131247,0.0,11433.825400400778,178290527,primary,20.578768281293225,,,,,,,
motorcycle_junction_crossing_047,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2878248131247,2881248131403,2879248131299,3.000000156,11449.055453350842,178290527,primary,,5.348715331228287,,,,,,
motorcycle_junction_approach_048,junction_approach,motorcycle,motorcycle_5ab8604a14df,2883248131559,2888248131872,2883248131559,5.000000313,11509.593599940052,178290532,primary,20.94888221985552,,,,,,,
motorcycle_roundabout_entry_008,roundabout_entry,motorcycle,motorcycle_5ab8604a14df,2883248131559,2883248131559,2883248131559,0.0,11509.593599940052,178290532,primary,,,,,,,,
motorcycle_roundabout_traverse_008,roundabout_traverse,motorcycle,motorcycle_5ab8604a14df,2883248131559,2886248131716,2885248131664,3.000000157,11538.726423992746,178290532,primary,,,,,41.18706683199525,,,
motorcycle_curve_008,curve,motorcycle,motorcycle_5ab8604a14df,2883248131559,2886248131716,2886248131716,3.000000157,11550.780666772047,178290532,primary,,,0.03393821952716042,0.03403778070237033,,,,
motorcycle_roundabout_exit_008,roundabout_exit,motorcycle,motorcycle_5ab8604a14df,2886248131716,2886248131716,2886248131716,0.0,11550.780666772047,178290532,primary,,,,,,,,
motorcycle_road_class_change_007,road_class_change,motorcycle,motorcycle_5ab8604a14df,2886248131716,2887248131820,2887248131820,1.000000104,11569.1745009038,178290531,secondary,,,,,,primary,secondary,
motorcycle_junction_crossing_048,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2883248131559,2893248132289,2889248131976,10.00000073,11602.50048099523,862981939,secondary,,3.5515810874376212,,,,,,
motorcycle_junction_approach_049,junction_approach,motorcycle,motorcycle_5ab8604a14df,2895248132445,2903248133018,2895248132445,8.000000573,11726.812045050145,862981939,secondary,28.6799076298952,,,,,,,
motorcycle_straight_014,straight,motorcycle,motorcycle_5ab8604a14df,2889248131976,2901248132861,2895248132445,12.000000885,11726.812045050145,862981939,secondary,,,0.0011748292715744707,0.005329885726477253,,,,
motorcycle_pedestrian_crossing_004,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,2897248132601,2898248132653,2897248132601,1.000000052,11772.471683423326,862981939,secondary,,15.3467767832517,,,,,,
motorcycle_junction_crossing_049,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2895248132445,2908248133382,2904248133070,13.000000937,11928.49214164235,862981942,secondary,,0.0,,,,,,
motorcycle_junction_approach_050,junction_approach,motorcycle,motorcycle_5ab8604a14df,2910248133539,2910248133539,2910248133539,0.0,12062.13357612017,72561441,secondary,21.866547103601526,,,,,,,
motorcycle_junction_crossing_050,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2910248133539,2914248133903,2911248133643,4.000000364,12083.387005124567,72561441,secondary,,0.6131180992048155,,,,,,
motorcycle_junction_approach_051,junction_approach,motorcycle,motorcycle_5ab8604a14df,2918248134268,2918248134268,2918248134268,0.0,12232.88489405295,72561441,secondary,21.252660645560088,,,,,,,
motorcycle_junction_crossing_051,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2918248134268,2921248134528,2919248134372,3.00000026,12251.58747244659,72561441,secondary,,4.554738890290726,,,,,,
motorcycle_pedestrian_crossing_005,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,2918248134268,2920248134424,2919248134372,2.000000156,12251.58747244659,72561441,secondary,,4.932521549697603,,,,,,
motorcycle_straight_015,straight,motorcycle,motorcycle_5ab8604a14df,2907248133330,2951248137237,2929248135257,44.000003907,12406.632606059624,72561441,secondary,,,0.0013093069031039225,0.0083733424280005,,,,
motorcycle_junction_approach_052,junction_approach,motorcycle,motorcycle_5ab8604a14df,2932248135518,2932248135518,2932248135518,0.0,12455.526260196108,72561441,secondary,15.26015554742092,,,,,,,
motorcycle_junction_crossing_052,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2932248135518,2934248135674,2933248135570,2.000000156,12471.963312696105,72561441,secondary,,1.176896952576589,,,,,,
motorcycle_pedestrian_crossing_006,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,2932248135518,2934248135674,2933248135570,2.000000156,12471.963312696105,72561441,secondary,,2.928130785943024,,,,,,
motorcycle_junction_approach_053,junction_approach,motorcycle,motorcycle_5ab8604a14df,2949248137028,2952248137341,2949248137028,3.000000313,12745.80028360913,72561441,secondary,19.508792298130903,,,,,,,
motorcycle_junction_crossing_053,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2949248137028,2965248138434,2953248137445,16.000001406,12814.090203741318,695751889,secondary,,0.8032867580535228,,,,,,
motorcycle_pedestrian_crossing_007,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,2952248137341,2954248137549,2953248137445,2.000000208,12814.090203741318,695751889,secondary,,3.9684617384248497,,,,,,
motorcycle_straight_016,straight,motorcycle,motorcycle_5ab8604a14df,2953248137445,2965248138434,2959248137966,12.000000989,12886.35427927694,22868496,secondary,,,0.006368242131337292,0.012448609015663381,,,,
motorcycle_pedestrian_crossing_008,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,2956248137705,2968248138695,2965248138434,12.00000099,12930.24798886396,72561505,secondary,,1.065918306591308,,,,,,
motorcycle_roundabout_entry_009,roundabout_entry,motorcycle,motorcycle_5ab8604a14df,2967248138643,2967248138643,2967248138643,0.0,12946.471164199338,23064623,secondary,,,,,,,,
motorcycle_junction_approach_054,junction_approach,motorcycle,motorcycle_5ab8604a14df,2970248138851,2970248138851,2970248138851,0.0,12981.596962827261,23064623,secondary,25.529734555813306,,,,,,,
motorcycle_junction_crossing_054,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2970248138851,2970248138851,2970248138851,0.0,12981.596962827261,23064623,secondary,,25.529734555813306,,,,,,
motorcycle_roundabout_traverse_009,roundabout_traverse,motorcycle,motorcycle_5ab8604a14df,2967248138643,2972248139007,2970248138851,5.000000364,12981.596962827261,23064623,secondary,,,,,62.084511250250216,,,
motorcycle_curve_009,curve,motorcycle,motorcycle_5ab8604a14df,2966248138539,2972248139007,2971248138955,6.000000468,12995.852013112235,23064623,secondary,,,0.036173971588093254,0.03887413610404942,,,,
motorcycle_roundabout_exit_009,roundabout_exit,motorcycle,motorcycle_5ab8604a14df,2972248139007,2972248139007,2972248139007,0.0,13008.555675449588,23064623,secondary,,,,,,,,
motorcycle_junction_approach_055,junction_approach,motorcycle,motorcycle_5ab8604a14df,2973248139112,3007248141455,2973248139112,34.000002343,13026.14015886316,23064624,secondary,28.494763120569537,,,,,,,
motorcycle_straight_017,straight,motorcycle,motorcycle_5ab8604a14df,2973248139112,3014248141872,2994248140622,41.00000276,13281.785548524216,862981944,secondary,,,0.0024936435625595873,0.015664657026814185,,,,
motorcycle_junction_crossing_055,junction_crossing,motorcycle,motorcycle_5ab8604a14df,2973248139112,3010248141611,3008248141507,37.000002499,13429.264137517095,862981944,secondary,,0.037542993671620464,,,,,,
motorcycle_junction_approach_056,junction_approach,motorcycle,motorcycle_5ab8604a14df,3012248141768,3013248141820,3012248141768,1.000000052,13471.33302917915,862981944,secondary,20.731860870639544,,,,,,,
motorcycle_junction_crossing_056,junction_crossing,motorcycle,motorcycle_5ab8604a14df,3012248141768,3021248142237,3014248141872,9.000000469,13490.5710512632,862981944,secondary,,1.5039840488456684,,,,,,
motorcycle_road_class_change_008,road_class_change,motorcycle,motorcycle_5ab8604a14df,3014248141872,3015248141976,3015248141976,1.000000104,13505.632135565007,245130023,unclassified,,,,,,secondary,unclassified,
motorcycle_straight_018,straight,motorcycle,motorcycle_5ab8604a14df,3016248142028,3018248142132,3017248142080,2.000000104,13520.478352825407,245130023,unclassified,,,0.009930280766218214,0.013987229591372162,,,,
motorcycle_curve_010,curve,motorcycle,motorcycle_5ab8604a14df,3019248142184,3020248142237,3019248142184,1.000000053,13543.561030491117,245122745,unclassified,,,0.032371680205800925,0.04197476235671138,,,,
motorcycle_pedestrian_crossing_009,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,3023248142341,3026248142497,3025248142445,3.000000156,13603.900502786852,245122745,unclassified,,2.8109061466653253,,,,,,
motorcycle_straight_019,straight,motorcycle,motorcycle_5ab8604a14df,3021248142237,3033248142914,3027248142549,12.000000677,13628.61989397963,245122745,unclassified,,,0.004431848947105412,0.012337407972726326,,,,
motorcycle_junction_approach_057,junction_approach,motorcycle,motorcycle_5ab8604a14df,3035248143070,3044248143747,3035248143070,9.000000677,13714.49806053877,245122745,unclassified,29.690135438182647,,,,,,,
motorcycle_roundabout_entry_010,roundabout_entry,motorcycle,motorcycle_5ab8604a14df,3038248143278,3038248143278,3038248143278,0.0,13727.820420196625,716932550,unclassified,,,,,,,,
motorcycle_curve_011,curve,motorcycle,motorcycle_5ab8604a14df,3034248143018,3041248143486,3040248143435,7.000000468,13739.916293860655,716932550,unclassified,,,0.055903075156755286,0.08344853975018919,,,,
motorcycle_roundabout_traverse_010,roundabout_traverse,motorcycle,motorcycle_5ab8604a14df,3038248143278,3041248143486,3040248143435,3.000000208,13739.916293860655,716932550,unclassified,,,,,18.38450350484345,,,
motorcycle_roundabout_exit_010,roundabout_exit,motorcycle,motorcycle_5ab8604a14df,3041248143486,3041248143486,3041248143486,0.0,13746.204923701469,716932550,unclassified,,,,,,,,
motorcycle_straight_020,straight,motorcycle,motorcycle_5ab8604a14df,3042248143591,3045248143851,3044248143747,3.00000026,13778.22170003185,25626901,unclassified,,,0.007086523714597724,0.0198892436897193,,,,
motorcycle_junction_crossing_057,junction_crossing,motorcycle,motorcycle_5ab8604a14df,3035248143070,3051248144268,3045248143851,16.000001198,13788.532090080094,25626901,unclassified,,1.0833702294483794,,,,,,
motorcycle_junction_approach_058,junction_approach,motorcycle,motorcycle_5ab8604a14df,3053248144424,3054248144476,3053248144424,1.000000052,13899.101250425938,25626902,unclassified,29.576022097975706,,,,,,,
motorcycle_junction_crossing_058,junction_crossing,motorcycle,motorcycle_5ab8604a14df,3053248144424,3056248144632,3055248144580,3.000000208,13928.132843020456,25626902,unclassified,,0.5444295034587973,,,,,,
motorcycle_straight_021,straight,motorcycle,motorcycle_5ab8604a14df,3049248144164,3060248144945,3055248144580,11.000000781,13928.132843020456,25626902,unclassified,,,0.0033577549578906046,0.006093741484600881,,,,
motorcycle_pedestrian_crossing_010,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,3057248144684,3061248145049,3058248144789,4.000000365,13983.145867613206,717185017,unclassified,,3.7642412677530954,,,,,,
motorcycle_junction_approach_059,junction_approach,motorcycle,motorcycle_5ab8604a14df,3059248144841,3070248145882,3059248144841,11.000001041,14000.92706254402,717185017,unclassified,27.360723393107033,,,,,,,
motorcycle_straight_022,straight,motorcycle,motorcycle_5ab8604a14df,3065248145361,3070248145882,3068248145674,5.000000521,14129.62441698437,717148552,unclassified,,,0.015034151557230672,0.015034151557230672,,,,
motorcycle_junction_crossing_059,junction_crossing,motorcycle,motorcycle_5ab8604a14df,3059248144841,3089248147653,3071248145934,30.000002812,14147.584754157897,711388111,unclassified,,1.15094720331244,,,,,,
motorcycle_roundabout_entry_011,roundabout_entry,motorcycle,motorcycle_5ab8604a14df,3074248146247,3074248146247,3074248146247,0.0,14166.837313662982,718496900,unclassified,,,,,,,,
motorcycle_roundabout_traverse_011,roundabout_traverse,motorcycle,motorcycle_5ab8604a14df,3074248146247,3076248146507,3075248146351,2.00000026,14171.793986541888,718496900,unclassified,,,,,20.155515466340148,,,
motorcycle_curve_012,curve,motorcycle,motorcycle_5ab8604a14df,3074248146247,3076248146507,3076248146507,2.00000026,14186.992829129322,862981953,unclassified,,,0.11010846639629207,0.11072400576785572,,,,
motorcycle_pedestrian_crossing_011,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,3072248146039,3079248146768,3076248146507,7.000000729,14186.992829129322,862981953,unclassified,,5.80718333777222,,,,,,
motorcycle_roundabout_exit_011,roundabout_exit,motorcycle,motorcycle_5ab8604a14df,3076248146507,3076248146507,3076248146507,0.0,14186.992829129322,862981953,unclassified,,,,,,,,
motorcycle_straight_023,straight,motorcycle,motorcycle_5ab8604a14df,3083248147132,3095248148278,3089248147653,12.000001146,14419.475248180359,137735208,unclassified,,,1.7357681346948655e-05,1.7357681346948655e-05,,,,
motorcycle_junction_approach_060,junction_approach,motorcycle,motorcycle_5ab8604a14df,3093248148070,3096248148382,3093248148070,3.000000312,14476.624536823045,137735208,unclassified,25.647410413066297,,,,,,,
motorcycle_pedestrian_crossing_012,pedestrian_crossing,motorcycle,motorcycle_5ab8604a14df,3094248148174,3104248149268,3095248148278,10.000001094,14498.388489114599,137735208,unclassified,,3.883461083048416,,,,,,
motorcycle_junction_crossing_060,junction_crossing,motorcycle,motorcycle_5ab8604a14df,3093248148070,3105248149372,3097248148486,12.000001302,14525.653478555343,1265232973,unclassified,,3.414212336736319,,,,,,
motorcycle_road_class_change_009,road_class_change,motorcycle,motorcycle_5ab8604a14df,3097248148486,3100248148851,3100248148851,3.000000365,14551.561380585375,1265232969,tertiary,,,,,,unclassified,tertiary,
motorcycle_roundabout_entry_012,roundabout_entry,motorcycle,motorcycle_5ab8604a14df,3100248148851,3100248148851,3100248148851,0.0,14551.561380585375,1265232969,tertiary,,,,,,,,
motorcycle_curve_013,curve,motorcycle,motorcycle_5ab8604a14df,3100248148851,3101248148955,3101248148955,1.000000104,14555.527575429582,1265232969,tertiary,,,0.09570393128669974,0.09583271261387065,,,,
motorcycle_roundabout_exit_012,roundabout_exit,motorcycle,motorcycle_5ab8604a14df,3101248148955,3101248148955,3101248148955,0.0,14555.527575429582,1265232969,tertiary,,,,,,,,
motorcycle_roundabout_traverse_012,roundabout_traverse,motorcycle,motorcycle_5ab8604a14df,3100248148851,3101248148955,3101248148955,1.000000104,14555.527575429582,1265232969,tertiary,,,,,3.9661948442062567,,,
motorcycle_junction_approach_061,junction_approach,motorcycle,motorcycle_5ab8604a14df,3107248149632,3108248149737,3107248149632,1.000000105,14643.861997887614,1265232977,tertiary,13.978679083887435,,,,,,,
motorcycle_junction_crossing_061,junction_crossing,motorcycle,motorcycle_5ab8604a14df,3107248149632,3109248149841,3109248149841,2.000000209,14696.92294506397,1265232977,tertiary,,10.233040230543226,,,,,,
motorcycle_straight_024,straight,motorcycle,motorcycle_5ab8604a14df,3103248149164,3119248150830,3111248149997,16.000001666,14754.745728523245,1265232977,tertiary,,,0.0005998231854048789,0.0023905800536473776,,,,
motorcycle_junction_approach_062,junction_approach,motorcycle,motorcycle_5ab8604a14df,3117248150622,3118248150726,3117248150622,1.000000104,14896.798023836589,1265232977,tertiary,23.27833940162057,,,,,,,
motorcycle_junction_crossing_062,junction_crossing,motorcycle,motorcycle_5ab8604a14df,3117248150622,3128248151872,3119248150830,11.00000125,14925.554832137637,1265232977,tertiary,,1.4869648208507966,,,,,,
