kind,domain,recording_id,start_ns,end_ns,peak_ns,duration_s,route_progress_m,osm_way_id,road_class,detail_approach_distance_m,phys_baseline_duration_s,phys_baseline_samples,phys_baseline_clipped,phys_baseline_clip_reason,phys_baseline_vehicle_speed_mps,phys_baseline_vehicle_acceleration_mps2,phys_baseline_vehicle_lateral_acceleration_mps2,phys_baseline_vehicle_jerk_mps3,phys_anticipation_duration_s,phys_anticipation_samples,phys_anticipation_clipped,phys_anticipation_clip_reason,phys_anticipation_vehicle_speed_mps,phys_anticipation_vehicle_acceleration_mps2,phys_anticipation_vehicle_lateral_acceleration_mps2,phys_anticipation_vehicle_jerk_mps3,phys_immediate_duration_s,phys_immediate_samples,phys_immediate_clipped,phys_immediate_clip_reason,phys_immediate_vehicle_speed_mps,phys_immediate_vehicle_acceleration_mps2,phys_immediate_vehicle_lateral_acceleration_mps2,phys_immediate_vehicle_jerk_mps3,phys_baseline_head_angular_speed_rad_s,phys_baseline_head_abs_yaw_rate_rad_s,phys_baseline_head_vibration_rms_msec2,phys_anticipation_head_angular_speed_rad_s,phys_anticipation_head_abs_yaw_rate_rad_s,phys_anticipation_head_vibration_rms_msec2,phys_immediate_head_angular_speed_rad_s,phys_immediate_head_abs_yaw_rate_rad_s,phys_immediate_head_vibration_rms_msec2,phys_baseline_ppg_heart_rate_bpm,phys_baseline_ppg_ibi_ms,phys_baseline_ppg_pulse_amplitude,phys_baseline_ppg_sqi,phys_anticipation_ppg_heart_rate_bpm,phys_anticipation_ppg_ibi_ms,phys_anticipation_ppg_pulse_amplitude,phys_anticipation_ppg_sqi,phys_immediate_ppg_heart_rate_bpm,phys_immediate_ppg_ibi_ms,phys_immediate_ppg_pulse_amplitude,phys_immediate_ppg_sqi,phys_baseline_light_lux,phys_baseline_light_cct,phys_anticipation_light_lux,phys_anticipation_light_cct,phys_immediate_light_lux,phys_immediate_light_cct,phys_baseline_gaze_foveal_entropy,phys_baseline_gaze_top1_probability,phys_baseline_gaze_confidence,phys_baseline_gaze_is_fixation,phys_baseline_gaze_p_road_surface,phys_baseline_gaze_p_vehicle,phys_anticipation_gaze_foveal_entropy,phys_anticipation_gaze_top1_probability,phys_anticipation_gaze_confidence,phys_anticipation_gaze_is_fixation,phys_anticipation_gaze_p_road_surface,phys_anticipation_gaze_p_vehicle,phys_immediate_gaze_foveal_entropy,phys_immediate_gaze_top1_probability,phys_immediate_gaze_confidence,phys_immediate_gaze_is_fixation,phys_immediate_gaze_p_road_surface,phys_immediate_gaze_p_vehicle,recording_duration_s,detail_closest_distance_m,delta_pre_event_vehicle_speed_mps,delta_approach_vehicle_speed_mps,delta_post_event_vehicle_speed_mps,delta_phys_anticipation_vehicle_speed_mps,delta_phys_immediate_vehicle_speed_mps,delta_phys_delayed_vehicle_speed_mps,delta_event_vehicle_speed_mps,delta_pre_event_vehicle_acceleration_mps2,delta_approach_vehicle_acceleration_mps2,delta_post_event_vehicle_acceleration_mps2,delta_phys_anticipation_vehicle_acceleration_mps2,delta_phys_immediate_vehicle_acceleration_mps2,delta_phys_delayed_vehicle_acceleration_mps2,delta_event_vehicle_acceleration_mps2,delta_pre_event_vehicle_lateral_acceleration_mps2,delta_approach_vehicle_lateral_acceleration_mps2,delta_post_event_vehicle_lateral_acceleration_mps2,delta_phys_anticipation_vehicle_lateral_acceleration_mps2,delta_phys_immediate_vehicle_lateral_acceleration_mps2,delta_phys_delayed_vehicle_lateral_acceleration_mps2,delta_event_vehicle_lateral_acceleration_mps2,delta_pre_event_vehicle_jerk_mps3,delta_approach_vehicle_jerk_mps3,delta_post_event_vehicle_jerk_mps3,delta_phys_anticipation_vehicle_jerk_mps3,delta_phys_immediate_vehicle_jerk_mps3,delta_phys_delayed_vehicle_jerk_mps3,delta_event_vehicle_jerk_mps3,delta_pre_event_head_angular_speed_rad_s,delta_approach_head_angular_speed_rad_s,delta_post_event_head_angular_speed_rad_s,delta_phys_anticipation_head_angular_speed_rad_s,delta_phys_immediate_head_angular_speed_rad_s,delta_phys_delayed_head_angular_speed_rad_s,delta_event_head_angular_speed_rad_s,delta_pre_event_head_abs_yaw_rate_rad_s,delta_approach_head_abs_yaw_rate_rad_s,delta_post_event_head_abs_yaw_rate_rad_s,delta_phys_anticipation_head_abs_yaw_rate_rad_s,delta_phys_immediate_head_abs_yaw_rate_rad_s,delta_phys_delayed_head_abs_yaw_rate_rad_s,delta_event_head_abs_yaw_rate_rad_s,delta_pre_event_head_vibration_rms_msec2,delta_approach_head_vibration_rms_msec2,delta_post_event_head_vibration_rms_msec2,delta_phys_anticipation_head_vibration_rms_msec2,delta_phys_immediate_head_vibration_rms_msec2,delta_phys_delayed_head_vibration_rms_msec2,delta_event_head_vibration_rms_msec2,delta_pre_event_ppg_heart_rate_bpm,delta_approach_ppg_heart_rate_bpm,delta_post_event_ppg_heart_rate_bpm,delta_phys_anticipation_ppg_heart_rate_bpm,delta_phys_immediate_ppg_heart_rate_bpm,delta_phys_delayed_ppg_heart_rate_bpm,delta_event_ppg_heart_rate_bpm,delta_pre_event_ppg_ibi_ms,delta_approach_ppg_ibi_ms,delta_post_event_ppg_ibi_ms,delta_phys_anticipation_ppg_ibi_ms,delta_phys_immediate_ppg_ibi_ms,delta_phys_delayed_ppg_ibi_ms,delta_event_ppg_ibi_ms,delta_pre_event_ppg_pulse_amplitude,delta_approach_ppg_pulse_amplitude,delta_post_event_ppg_pulse_amplitude,delta_phys_anticipation_ppg_pulse_amplitude,delta_phys_immediate_ppg_pulse_amplitude,delta_phys_delayed_ppg_pulse_amplitude,delta_event_ppg_pulse_amplitude,delta_pre_event_ppg_sqi,delta_approach_ppg_sqi,delta_post_event_ppg_sqi,delta_phys_anticipation_ppg_sqi,delta_phys_immediate_ppg_sqi,delta_phys_delayed_ppg_sqi,delta_event_ppg_sqi,delta_pre_event_light_lux,delta_approach_light_lux,delta_post_event_light_lux,delta_phys_anticipation_light_lux,delta_phys_immediate_light_lux,delta_phys_delayed_light_lux,delta_event_light_lux,delta_pre_event_light_cct,delta_approach_light_cct,delta_post_event_light_cct,delta_phys_anticipation_light_cct,delta_phys_immediate_light_cct,delta_phys_delayed_light_cct,delta_event_light_cct,detail_mean_curvature_1_per_m,detail_max_curvature_1_per_m,detail_length_m,detail_previous_class,detail_new_class,detail_duration_s,delta_pre_event_gaze_foveal_entropy,delta_approach_gaze_foveal_entropy,delta_post_event_gaze_foveal_entropy,delta_phys_anticipation_gaze_foveal_entropy,delta_phys_immediate_gaze_foveal_entropy,delta_phys_delayed_gaze_foveal_entropy,delta_event_gaze_foveal_entropy,delta_pre_event_gaze_top1_probability,delta_approach_gaze_top1_probability,delta_post_event_gaze_top1_probability,delta_phys_anticipation_gaze_top1_probability,delta_phys_immediate_gaze_top1_probability,delta_phys_delayed_gaze_top1_probability,delta_event_gaze_top1_probability,delta_pre_event_gaze_confidence,delta_approach_gaze_confidence,delta_post_event_gaze_confidence,delta_phys_anticipation_gaze_confidence,delta_phys_immediate_gaze_confidence,delta_phys_delayed_gaze_confidence,delta_event_gaze_confidence,delta_pre_event_gaze_is_fixation,delta_approach_gaze_is_fixation,delta_post_event_gaze_is_fixation,delta_phys_anticipation_gaze_is_fixation,delta_phys_immediate_gaze_is_fixation,delta_phys_delayed_gaze_is_fixation,delta_event_gaze_is_fixation,delta_pre_event_gaze_p_road_surface,delta_approach_gaze_p_road_surface,delta_post_event_gaze_p_road_surface,delta_phys_anticipation_gaze_p_road_surface,delta_phys_immediate_gaze_p_road_surface,delta_phys_delayed_gaze_p_road_surface,delta_event_gaze_p_road_surface,delta_pre_event_gaze_p_vehicle,delta_approach_gaze_p_vehicle,delta_post_event_gaze_p_vehicle,delta_phys_anticipation_gaze_p_vehicle,delta_phys_immediate_gaze_p_vehicle,delta_phys_delayed_gaze_p_vehicle,delta_event_gaze_p_vehicle
junction_approach,car,car_2e84f0c3e245,1169118135035,1170118135452,1169118135035,1.000000417,27.98422681356988,72561441,secondary,23.48812363405941,0.0,0,True,clipped to the start of the recording,,,,,2.000000885,0,True,clipped to the start of the recording,13.861000061035156,0.0138333580824028,0.0622740200741776,0.013833352666647,0.0,0,True,trimmed to avoid pedestrian_crossing,,,,,,,,0.0947573815918213,0.0394997864191197,0.1137322436825636,,,,,,,,81.94987361327257,732.8540973333334,966.5527558675911,0.9498287269017796,,,,,,,2643.029682360197,5508.087376644737,,,,,,,,,,,,,,,,,,,,,376.071298167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
junction_crossing,car,car_2e84f0c3e245,1169118135035,1173118136754,1171118135920,4.000001719,56.98294414858629,72561441,secondary,,0.0,0,True,clipped to the start of the recording,,,,,2.000000885,0,True,clipped to the start of the recording,13.861000061035156,0.0138333580824028,0.0622740200741776,0.013833352666647,10.0,0,False,,14.958125114440918,-0.0124687200200347,0.9280225298350367,-0.0257421273048372,,,,0.0947573815918213,0.0394997864191197,0.1137322436825636,0.2500117065298445,0.1234398952273177,0.1839193888350604,,,,,81.94987361327257,732.8540973333334,966.5527558675911,0.9498287269017796,86.91464510196904,736.1038950000001,1102.931841578902,0.8557065081252093,,,2643.029682360197,5508.087376644737,2393.4409906914893,5535.532891456117,,,,,,,,,,,,,,,,,,,376.071298167,2.302811081710455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pedestrian_crossing,car,car_2e84f0c3e245,1170118135452,1172118136337,1171118135920,2.000000885,56.98294414858629,72561441,secondary,,0.0,0,True,clipped to the start of the recording,,,,,0.0,0,True,clipped to the start of the recording; trimmed to avoid junction_approach,,,,,10.0,0,False,,14.812250137329102,0.1287187216211318,0.8947921116648616,-0.0550311670589483,,,,,,,0.288958664473437,0.1451090409533963,0.1933580855005984,,,,,,,,,86.30099970152318,744.6983185,1096.843276719977,0.8642630734685339,,,,,2206.3996453536183,5502.598715049342,,,,,,,,,,,,,,,,,,,376.071298167,2.78338067836816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
junction_approach,car,car_2e84f0c3e245,1184118141493,1184118141493,1184118141493,0.0,251.65608586988043,72561441,secondary,22.27387376706221,2.000005156,0,True,clipped to the start of the recording; trimmed to avoid pedestrian_crossing,14.203333536783854,0.0509999373289333,0.2591861681767413,0.0671665917794416,10.0,0,False,,14.90612506866455,-0.0628436768288307,0.8448426237539021,0.1003827764851968,0.0,0,True,trimmed to avoid pedestrian_crossing,,,,,0.6634219739748296,0.3255560690538462,0.1574354947412559,0.1735222462282613,0.0868954711158783,0.1948247251490065,,,,69.39532750610262,872.6771876666667,1362.1796137983183,0.9498287269017796,91.41008428272154,715.2907142142857,962.526626547314,0.8385933774385602,,,,,1161.436677631579,5147.461605674343,2653.226963404605,5580.7649568256575,,,,,,,,,,,,,,,,,,,,,376.071298167,,0.9742665608723956,0.2503331502278652,,0.7027915318806972,,0.8090512446868114,,0.1243500548675176,-0.5108330625332336,,-0.113843614157764,,-0.1589229541399699,,1.0169695095809927,-0.1331986344292255,,0.5856564555771607,,-0.1427891903541178,,-0.195516414141424,0.414437182784387,,0.0332161847057551,,-0.0816088756949559,,-0.4523650792006398,-0.5774805743537347,,-0.4898997277465682,,-0.5750014263967992,,-0.2163708060209006,-0.2906701124111249,,-0.2386605979379679,,-0.2854412783275619,,0.0445656997946322,0.0206441351716935,,0.0373892304077506,,-0.0335001886687465,,24.67553570121368,17.225354712348405,,22.014756776618924,,15.996219429936788,,-179.08528955555562,-118.32860446666666,,-157.38647345238098,,-129.99495460416665,,-329.9038708065941,-525.2013968509424,,-399.6529872510042,,-393.4853050179777,,-0.1064817020502612,-0.1197919148065438,,-0.1112353494632194,,-0.0019029566744167,,1177.1844309148223,2207.789817519283,,1491.7902857730262,,2028.1855136709653,,456.80698600416144,379.81232010690746,,433.3033511513149,,424.7718921478363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
junction_crossing,car,car_2e84f0c3e245,1184118141493,1187118142795,1185118141910,3.000001302,267.1131672528325,72561441,secondary,,2.000005156,0,True,clipped to the start of the recording; trimmed to avoid pedestrian_crossing,14.203333536783854,0.0509999373289333,0.2591861681767413,0.0671665917794416,10.0,0,False,,14.90612506866455,-0.0628436768288307,0.8448426237539021,0.1003827764851968,10.0,0,False,,15.210700130462646,0.0249499690622203,0.4125542208489485,-0.0159749609462974,0.6634219739748296,0.3255560690538462,0.1574354947412559,0.1735222462282613,0.0868954711158783,0.1948247251490065,0.107527581640249,0.058117339065571,0.1424676045665713,69.39532750610262,872.6771876666667,1362.1796137983183,0.9498287269017796,91.41008428272154,715.2907142142857,962.526626547314,0.8385933774385602,100.35417396209937,649.2127800000001,819.5452398633865,0.8635124905272803,1161.436677631579,5147.461605674343,2653.226963404605,5580.7649568256575,4065.764227684508,5580.982754321809,,,,,,,,,,,,,,,,,,,376.071298167,6.816792384110123,0.9742665608723956,0.2503331502278652,1.0073665936787926,0.7027915318806972,1.0073665936787926,0.7073666890462249,,0.1243500548675176,-0.5108330625332336,-0.0260499682667129,-0.113843614157764,-0.0260499682667129,-0.2065498199731481,,1.0169695095809927,-0.1331986344292255,0.1533680526722072,0.5856564555771607,0.1533680526722072,-0.1204087776056716,,-0.195516414141424,0.414437182784387,-0.083141552725739,0.0332161847057551,-0.083141552725739,-0.0789915938987459,,-0.4523650792006398,-0.5774805743537347,-0.5558943923345805,-0.4898997277465682,-0.5558943923345805,-0.5765684961345501,,-0.2163708060209006,-0.2906701124111249,-0.2674387299882752,-0.2386605979379679,-0.2674387299882752,-0.2881686552813399,,0.0445656997946322,0.0206441351716935,-0.0149678901746846,0.0373892304077506,-0.0149678901746846,-0.034463356022877,,24.67553570121368,17.225354712348405,30.95884645599675,22.014756776618924,30.95884645599675,5.18245443204259,,-179.08528955555562,-118.32860446666666,-223.4644076666666,-157.38647345238098,-223.4644076666666,-63.27946039393953,,-329.9038708065941,-525.2013968509424,-542.6343739349318,-399.6529872510042,-542.6343739349318,-294.9163633652249,,-0.1064817020502612,-0.1197919148065438,-0.0863162363744993,-0.1112353494632194,-0.0863162363744993,0.0114590254206125,,1177.1844309148223,2207.789817519283,2904.327550052929,1491.7902857730262,2904.327550052929,1831.0011153371709,,456.80698600416144,379.81232010690746,433.5211486474664,433.3033511513149,433.5211486474664,419.75349657749575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pedestrian_crossing,car,car_2e84f0c3e245,1184118141493,1186118142379,1185118141910,2.000000886,267.1131672528325,72561441,secondary,,1.000004739,0,True,clipped to the start of the recording; trimmed to avoid junction_approach; trimmed to avoid junction_crossing,14.208000183105469,0.0139999320558761,0.3561281841806585,0.1284998808490743,10.0,0,False,,14.90612506866455,-0.0628436768288307,0.8448426237539021,0.1003827764851968,10.0,0,False,,15.1802001953125,0.052749943744132,0.4103221425851722,-0.0388999837831882,0.8835757716167372,0.4083789854184351,0.0993879072533096,0.1735222462282613,0.0868954711158783,0.1948247251490065,0.1041443760433908,0.0543974294341662,0.1464579209292269,73.44411792394618,819.6013800000001,1548.9534610563153,0.9498287269017796,91.41008428272154,715.2907142142857,962.526626547314,0.8385933774385602,101.79662392943573,642.2458541999999,806.9320764955772,0.8473964233187999,946.1806640625,5093.268771701389,2653.226963404605,5580.7649568256575,4066.0802528782897,5573.310737047697,,,,,,,,,,,,,,,,,,,376.071298167,6.4769778372606766,0.9695999145507804,0.24566650390625,0.9722000122070308,0.698124885559082,0.9722000122070308,1.1143749952316284,,0.1613500601405748,-0.4738330572601764,0.0387500116882558,-0.0768436088847068,0.0387500116882558,-0.1406873400492402,,0.9200274935770756,-0.2301406504331428,0.0541939584045136,0.4887144395732435,0.0541939584045136,-0.2299767995015788,,-0.2568497032110566,0.3531038937147543,-0.1673998646322625,-0.0281171043638774,-0.1673998646322625,-0.1979060570274774,,-0.6725188768425474,-0.7976343719956422,-0.7794313955733463,-0.7100535253884759,-0.7794313955733463,-0.8080446252342767,,-0.2991937223854894,-0.3734930287757137,-0.3539815559842689,-0.3214835143025567,-0.3539815559842689,-0.3763619195581215,,0.1026132872825785,0.0786917226596398,0.0470700136759172,0.0954368178956969,0.0470700136759172,0.0119363225363591,,20.626745283370116,13.176564294504844,28.35250600548953,17.96596635877536,28.35250600548953,4.009684120926991,,-126.009481888889,-65.25279680000006,-177.35552580000012,-104.31066578571438,-177.35552580000012,-41.81777466666665,,-516.6777180645911,-711.9752441089394,-742.021384560738,-586.4268345090012,-742.021384560738,-599.3119744428375,,-0.1064817020502612,-0.1197919148065438,-0.1024323035829797,-0.1112353494632194,-0.1024323035829797,0.0220504224411436,,1392.4404444839015,2423.045831088362,3119.8995888157897,1707.0462993421052,3119.8995888157897,2329.650952888257,,510.9998199771153,434.0051540798613,480.04196534630864,487.4961851242688,480.04196534630864,495.8007417929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
straight,car,car_2e84f0c3e245,1167118134150,1205118151024,1187118142795,38.000016874,299.703987326047,72561441,secondary,,0.0,0,True,clipped to the start of the recording,,,,,0.0,0,True,clipped to the start of the recording,,,,,1.000000469,0,True,trimmed to avoid pedestrian_crossing,13.958000183105469,-0.0767497656296098,,0.0554999785364977,,,,,,,0.1489581962481428,0.0938777382902472,0.1868033617221832,,,,,,,,,,,,,,,,,2290.01171875,5444.137369791667,,,,,,,,,,,,,,,,,,,376.071298167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015734710209169,0.0130840538092647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
junction_approach,car,car_2e84f0c3e245,1203118150087,1209118152899,1203118150087,6.000002812,546.164104141494,72561441,secondary,22.28851565917724,7.000007708,0,True,trimmed to avoid pedestrian_crossing,15.142000198364258,0.0503124961541214,0.5006181585873928,-0.0407812239699317,10.0,0,False,,15.324500179290771,-0.0888499795738564,0.1107487234585218,-0.0617999455499653,10.0,0,False,,12.21566677093506,-0.6043515699769353,1.1522023132086767,-0.1476387337315923,0.1070694324463616,0.0551440991597544,0.1583703310658605,0.08206757579866,0.0382085061245576,0.1135256500358927,0.1613914965227227,0.0860355293441856,0.1316886539899238,98.95449527018346,658.0384323999999,798.9166259684911,0.8385048000313626,88.17775890311142,718.096852642857,904.3991619478608,0.9337721923967632,95.3388794578416,665.2124251875,837.884930804222,0.8938903751353675,4163.718868371212,5568.440363103693,3449.2322676809213,5587.642567845394,3747.499018297697,5577.254780016448,,,,,,,,,,,,,,,,,,,376.071298167,,0.2502856935773572,0.0243333180745448,-2.926333427429199,0.1824999809265133,-2.926333427429199,-9.411333560943604,,-0.0265267797786201,-0.4019790996098126,-0.6546640661310568,-0.1391624757279779,-0.6546640661310568,-0.8464788082964835,,-0.4151834761475297,-0.3308033394186673,0.6515841546212839,-0.3898694351288709,0.6515841546212839,0.3576370379393999,,0.0249240865805679,-0.1282186072881039,-0.1068575097616606,-0.0210187215800336,-0.1068575097616606,0.3763179769889612,,-0.0190126460834589,-0.038976681297601,0.054322064076361,-0.0250018566477015,0.054322064076361,0.3293908067867602,,-0.0101960844247519,-0.0326611131262349,0.0308914301844311,-0.0169355930351968,0.0308914301844311,0.3545448961183427,,-0.0432503900202751,-0.0485646933859174,-0.0266816770759367,-0.0448446810299678,-0.0266816770759367,-0.0709792859544311,,-5.224405308985993,-24.65756401228714,-3.615615812341858,-10.776736367072033,-3.615615812341858,-4.197562359059347,,23.71577590000004,150.91503110000008,7.173992787500083,60.058420242857096,7.173992787500083,-23.525151400000027,,61.170294569352336,216.26313950441292,38.96830483573092,105.4825359793698,38.96830483573092,34.737137736781506,,0.0800246095869364,0.1333743493115606,0.0553855751040048,0.0952673923654005,0.0553855751040048,0.1195798968011508,,-427.7320884038613,-1400.6491836613905,-416.21985007351486,-714.4866006902907,-416.21985007351486,583.4272819166172,,32.52083675638187,-12.667379007711132,8.814416912754496,19.20220474170128,8.814416912754496,74.90040581078028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
junction_crossing,car,car_2e84f0c3e245,1203118150087,1216118156076,1210118153316,13.000005989,649.687655302278,695751889,secondary,,7.000007708,0,True,trimmed to avoid pedestrian_crossing,15.142000198364258,0.0503124961541214,0.5006181585873928,-0.0407812239699317,10.0,0,False,,15.324500179290771,-0.0888499795738564,0.1107487234585218,-0.0617999455499653,5.000002344,0,True,trimmed to avoid roundabout_entry,7.299400043487549,-0.901732960100561,1.1191757368429842,0.1383720852404903,0.1070694324463616,0.0551440991597544,0.1583703310658605,0.08206757579866,0.0382085061245576,0.1135256500358927,0.2686554354819828,0.2327235867670527,0.0858522748928232,98.95449527018346,658.0384323999999,798.9166259684911,0.8385048000313626,88.17775890311142,718.096852642857,904.3991619478608,0.9337721923967632,90.64568023899842,663.75921875,792.5352174369505,0.9580846968325136,4163.718868371212,5568.440363103693,3449.2322676809213,5587.642567845394,4349.743080950798,5651.145248088431,,,,,,,,,,,,,,,,,,,376.071298167,2.0718004046333567,0.2502856935773572,0.0243333180745448,-7.842600154876709,0.1824999809265133,-7.842600154876709,,,-0.0265267797786201,-0.4019790996098126,-0.9520454562546824,-0.1391624757279779,-0.9520454562546824,,,-0.4151834761475297,-0.3308033394186673,0.6185575782555914,-0.3898694351288709,0.6185575782555914,,,0.0249240865805679,-0.1282186072881039,0.179153309210422,-0.0210187215800336,0.179153309210422,,,-0.0190126460834589,-0.038976681297601,0.1615860030356211,-0.0250018566477015,0.1615860030356211,,,-0.0101960844247519,-0.0326611131262349,0.1775794876072983,-0.0169355930351968,0.1775794876072983,,,-0.0432503900202751,-0.0485646933859174,-0.0725180561730373,-0.0448446810299678,-0.0725180561730373,,,-5.224405308985993,-24.65756401228714,-8.308815031185034,-10.776736367072033,-8.308815031185034,,,23.71577590000004,150.91503110000008,5.720786350000026,60.058420242857096,5.720786350000026,,,61.170294569352336,216.26313950441292,-6.381408531540615,105.4825359793698,-6.381408531540615,,,0.0800246095869364,0.1333743493115606,0.119579896801151,0.0952673923654005,0.119579896801151,,,-427.7320884038613,-1400.6491836613905,186.02421257958576,-714.4866006902907,186.02421257958576,,,32.52083675638187,-12.667379007711132,82.70488498473787,19.20220474170128,82.70488498473787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
straight,car,car_2e84f0c3e245,1207118151962,1216118156076,1212118154254,9.000004114,680.6532179640703,22868496,secondary,,10.000009167,0,True,trimmed to avoid junction_approach; trimmed to avoid junction_crossing,15.229363788257944,0.02522727566099,0.3795648679214262,-0.0157726975994978,10.0,0,False,,14.746800231933594,-0.1652999104977785,0.3248555634885868,0.0041499576154916,5.000002344,0,True,trimmed to avoid roundabout_entry,7.299400043487549,-0.901732960100561,1.1191757368429842,0.1383720852404903,0.107527581640249,0.058117339065571,0.1424676045665713,0.0982238398991774,0.0463453958557784,0.1286730202355261,0.2686554354819828,0.2327235867670527,0.0858522748928232,100.35417396209937,649.2127800000001,819.5452398633865,0.8635124905272803,75.17364283663505,803.1263757499997,1058.438015088893,0.952461588138616,90.64568023899842,663.75921875,792.5352174369505,0.9580846968325136,4065.764227684508,5580.982754321809,2941.743600945724,5558.327924547697,4349.743080950798,5651.145248088431,,,,,,,,,,,,,,,,,,,376.071298167,,-0.1186492845609592,-1.3316968571056016,-7.929963744770396,-0.4825635563243509,-7.929963744770396,,,-0.2295129380655066,-0.0995604317097129,-0.9269602357615512,-0.1905271861587685,-0.9269602357615512,,,-0.2288953069428129,0.5549417043520677,0.739610868921558,-0.0547093044328393,0.739610868921558,,,-0.0150130044197214,0.1014391943626485,0.1541447828399881,0.0199226552149895,0.1541447828399881,,,-0.0312604154677011,0.0419284969543971,0.1611278538417337,-0.0093037417410716,0.1611278538417337,,,-0.027561642859413,0.0250706893059883,0.1746062477014817,-0.0117719432097926,0.1746062477014817,,,-0.0275053432135643,0.0181971863948327,-0.0566153296737481,-0.0137945843310452,-0.0566153296737481,,,-24.505547111318023,-27.20548316790321,-9.708493723100943,-25.180531125464316,-9.708493723100943,,,143.23393866666652,185.95256699999996,14.54643874999988,153.91359574999967,14.54643874999988,,,160.60135773195032,473.7670277061754,-27.01002242643608,238.8927752255065,-27.01002242643608,,,0.108366658815643,0.0306964139984139,0.0945722063052333,0.0889490976113358,0.0945722063052333,,,-933.4243987309096,-1557.7913525498095,283.97885326628966,-1124.0206267387844,283.97885326628966,,,1.5409865044221078,-77.72117027008517,70.16249376662199,-22.65482977411193,70.16249376662199,,,0.0076645381950985,0.0124486090156633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
