recording_id,domain,grid_index,grid_timestamp_ns,selected_source_frame_index,selected_timestamp_ns,temporal_error_ms,interpolated,synthetic,reused_real_frame
motorcycle_5ab8604a14df,motorcycle,249,2199726479905,374,2199759564759,33.084854,False,False,False
motorcycle_5ab8604a14df,motorcycle,250,2199826479905,375,2199826226322,0.253583,False,False,False
motorcycle_5ab8604a14df,motorcycle,251,2199926479905,377,2199959549343,33.069438,False,False,False
motorcycle_5ab8604a14df,motorcycle,252,2200026479905,378,2200026210852,0.269053,False,False,False
motorcycle_5ab8604a14df,motorcycle,253,2200126479905,380,2200159533925,33.05402,False,False,False
motorcycle_5ab8604a14df,motorcycle,254,2200226479905,381,2200226195436,0.284469,False,False,False
motorcycle_5ab8604a14df,motorcycle,255,2200326479905,383,2200359518457,33.038552,False,False,False
motorcycle_5ab8604a14df,motorcycle,256,2200426479905,384,2200426179966,0.299939,False,False,False
motorcycle_5ab8604a14df,motorcycle,257,2200526479905,386,2200559503041,33.023136,False,False,False
motorcycle_5ab8604a14df,motorcycle,258,2200626479905,387,2200626164550,0.315355,False,False,False
motorcycle_5ab8604a14df,motorcycle,259,2200726479905,389,2200759487571,33.007666,False,False,False
motorcycle_5ab8604a14df,motorcycle,260,2200826479905,390,2200826149083,0.330822,False,False,False
motorcycle_5ab8604a14df,motorcycle,261,2200926479905,392,2200959472103,32.992198,False,False,False
motorcycle_5ab8604a14df,motorcycle,262,2201026479905,393,2201026121009,0.358896,False,False,False
motorcycle_5ab8604a14df,motorcycle,263,2201126479905,395,2201159444373,32.964468,False,False,False
motorcycle_5ab8604a14df,motorcycle,264,2201226479905,396,2201226105885,0.37402,False,False,False
motorcycle_5ab8604a14df,motorcycle,265,2201326479905,398,2201359454218,32.974313,False,False,False
motorcycle_5ab8604a14df,motorcycle,266,2201426479905,399,2201426128039,0.351866,False,False,False
motorcycle_5ab8604a14df,motorcycle,267,2201526479905,401,2201559463977,32.984072,False,False,False
motorcycle_5ab8604a14df,motorcycle,268,2201626479905,402,2201626119040,0.360865,False,False,False
motorcycle_5ab8604a14df,motorcycle,269,2201726479905,404,2201759442061,32.962156,False,False,False
motorcycle_5ab8604a14df,motorcycle,270,2201826479905,405,2201826103572,0.376333,False,False,False
motorcycle_5ab8604a14df,motorcycle,271,2201926479905,407,2201959426593,32.946688,False,False,False
motorcycle_5ab8604a14df,motorcycle,272,2202026479905,408,2202026088102,0.391803,False,False,False
motorcycle_5ab8604a14df,motorcycle,273,2202126479905,410,2202159398467,32.918562,False,False,False
motorcycle_5ab8604a14df,motorcycle,274,2202226479905,411,2202226053874,0.426031,False,False,False
motorcycle_5ab8604a14df,motorcycle,275,2202326479905,413,2202359364083,32.884178,False,False,False
motorcycle_5ab8604a14df,motorcycle,276,2202426479905,414,2202426019488,0.460417,False,False,False
motorcycle_5ab8604a14df,motorcycle,277,2202526479905,416,2202559348508,32.868603,False,False,False
motorcycle_5ab8604a14df,motorcycle,278,2202626479905,417,2202626010020,0.469885,False,False,False
motorcycle_5ab8604a14df,motorcycle,279,2202726479905,419,2202759314228,32.834323,False,False,False
motorcycle_5ab8604a14df,motorcycle,280,2202826479905,420,2202825956977,0.522928,False,False,False
motorcycle_5ab8604a14df,motorcycle,281,2202926479905,422,2202959286342,32.806437,False,False,False
motorcycle_5ab8604a14df,motorcycle,282,2203026479905,423,2203025947853,0.532052,False,False,False
motorcycle_5ab8604a14df,motorcycle,283,2203126479905,425,2203159270874,32.790969,False,False,False
