recording_id,domain,stream_label,stream_id,index_before,index_after,t_before_ns,t_after_ns,dt_ms,periods,missing_estimate,over_1p5_periods,over_2_periods,over_250ms,non_monotonic
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,99,100,2179026027184,2179027681298,1.654114,12.973544890548162,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,100,101,2179027681298,2179029335205,1.653907,12.971921348402732,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,101,102,2179029335205,2179030989371,1.654166,12.973952736884211,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,102,103,2179030989371,2179031189683,0.200312,1.5710868320535847,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,111,112,2179031762810,2179032004371,0.241561,1.894610938125005,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,119,120,2179032430205,2180020671507,988.241302,7750.972964493839,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,120,121,2180020671507,2180022329944,1.658437,13.007451038831677,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,121,122,2180022329944,2180023983799,1.653855,12.971513502066683,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,122,123,2180023983799,2180025638225,1.654426,12.97599196856446,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,123,124,2180025638225,2180027292860,1.654635,12.977631197107428,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,124,125,2180027292860,2180028947028,1.654168,12.973968423281752,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,125,126,2180028947028,2180030608902,1.661874,13.034408113004808,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,135,136,2180031320570,2180031562131,0.241561,1.894610938125005,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,143,144,2180031986246,2181020286090,988.299844,7751.432121036243,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,144,145,2181020286090,2181021946975,1.660885,13.026651189421093,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,145,146,2181021946975,2181023600101,1.653126,12.965795810163216,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,146,147,2181023600101,2181025254996,1.654895,12.979670428787676,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,147,148,2181025254996,2181026908903,1.653907,12.971921348402732,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,148,149,2181026908903,2181028562809,1.653906,12.971913505203963,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,149,150,2181028562809,2181030217704,1.654895,12.979670428787676,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,159,160,2181030929632,2181031171662,0.24203,1.8982893983482223,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,167,168,2181031598277,2182019899840,988.301563,7751.445603494929,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,168,169,2182019899840,2182021572757,1.672917,13.121020557023977,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,169,170,2182021572757,2182023227913,1.655156,12.981717503666696,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,170,171,2182023227913,2182024880568,1.652655,12.962101663542459,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,171,172,2182024880568,2182026534945,1.654377,12.97560765182472,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,172,173,2182026534945,2182028200621,1.665676,13.064227954729057,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,173,174,2182028200621,2182029853018,1.652397,12.960078118259752,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,183,184,2182030562653,2182030804008,0.241355,1.8929952391783464,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,191,192,2182031238589,2183019515152,988.276563,7751.249523525675,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,192,193,2183019515152,2183021174788,1.659636,13.01685503415713,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,193,194,2183021174788,2183022829215,1.654427,12.975999811763229,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,194,195,2183022829215,2183024482601,1.653386,12.967835041843465,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,195,196,2183024482601,2183026135725,1.653124,12.965780123765677,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,196,197,2183026135725,2183027788902,1.653177,12.966195813300496,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,197,198,2183027788902,2183029442288,1.653386,12.967835041843465,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,207,208,2183030163225,2183030416299,0.253074,1.9849096855661612,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,215,216,2183030854632,2184019166195,988.311563,7751.524035482631,7751,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,216,217,2184019166195,2184020822132,1.655937,12.987843041906212,12,True,True,False,False
