recording_id,source_frame_index,timestamp_ns,side,agreement_case,agreement_label,state_candidate,hand_tracking_valid,landmarks_in_frame,landmarks_total,tracking_dt_ms,proxy_available,proxy_mask_present,proxy_mask_present_before_plausibility,proxy_implausible_detections,proxy_score,proxy_area_fraction,proxy_raw_area_fraction,proxy_tracking_overlap,local_blur_variance,reference_blur_variance,proxy_persisted_frames
motorcycle_5ab8604a14df,13883,3100355321957,left,3,hand not visible and proxy absent,not_visible,False,0,0,39.320043,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13883,3100355321957,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.320043,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13884,3100421995914,left,3,hand not visible and proxy absent,not_visible,False,0,0,-27.353914,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13884,3100421995914,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.353914,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13885,3100488657321,left,3,hand not visible and proxy absent,not_visible,False,0,0,5.983679,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13885,3100488657321,right,3,hand not visible and proxy absent,not_visible,False,0,0,5.983679,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13886,3100555318781,left,3,hand not visible and proxy absent,not_visible,False,0,0,39.323219,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13886,3100555318781,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.323219,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13887,3100621980186,left,3,hand not visible and proxy absent,not_visible,False,0,0,-27.338186,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13887,3100621980186,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.338186,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13888,3100688628989,left,3,hand not visible and proxy absent,not_visible,False,0,0,6.013011,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13888,3100688628989,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.013011,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13889,3100755296894,left,3,hand not visible and proxy absent,not_visible,False,0,0,39.345106,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13889,3100755296894,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.345106,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13890,3100821958353,left,3,hand not visible and proxy absent,not_visible,False,0,0,-27.316353,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13890,3100821958353,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.316353,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13891,3100888645071,left,3,hand not visible and proxy absent,not_visible,False,0,0,5.996929,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13891,3100888645071,right,3,hand not visible and proxy absent,not_visible,False,0,0,5.996929,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13892,3100955306634,left,3,hand not visible and proxy absent,not_visible,False,0,0,39.350366,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13892,3100955306634,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.350366,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13893,3101021961592,left,3,hand not visible and proxy absent,not_visible,False,0,0,-27.304592,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13893,3101021961592,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.304592,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13894,3101088622999,left,3,hand not visible and proxy absent,not_visible,False,0,0,6.029001,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13894,3101088622999,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.029001,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13895,3101155284456,left,3,hand not visible and proxy absent,not_visible,False,0,0,39.357544,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13895,3101155284456,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.357544,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13896,3101221958520,left,3,hand not visible and proxy absent,not_visible,False,0,0,-27.31652,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13896,3101221958520,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.31652,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13897,3101288613477,left,3,hand not visible and proxy absent,not_visible,False,0,0,6.029523,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13897,3101288613477,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.029523,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13898,3101355274884,left,3,hand not visible and proxy absent,not_visible,False,0,0,39.375116,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13898,3101355274884,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.375116,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13899,3101421936341,left,3,hand not visible and proxy absent,not_visible,False,0,0,-27.286341,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13899,3101421936341,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.286341,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13900,3101488597749,left,3,hand not visible and proxy absent,not_visible,False,0,0,6.044251,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13900,3101488597749,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.044251,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13901,3101555284468,left,4,hand not visible but a false mask is present,uncertain,False,0,0,39.356532,True,True,True,0,0.2950267493724823,0.007234124359620391,0.007234124359620391,,,,1
motorcycle_5ab8604a14df,13901,3101555284468,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.356532,True,True,True,0,0.2950267493724823,0.007234124359620391,0.007234124359620391,,,,1
motorcycle_5ab8604a14df,13902,3101621946082,left,3,hand not visible and proxy absent,not_visible,False,0,0,-27.305082,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13902,3101621946082,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.305082,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13903,3101688600989,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.041011,True,True,True,0,0.3407045006752014,0.0033564158688166625,0.0033564158688166625,,,,0
motorcycle_5ab8604a14df,13903,3101688600989,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.041011,True,True,True,0,0.3407045006752014,0.0033564158688166625,0.0033564158688166625,,,,1
motorcycle_5ab8604a14df,13904,3101755262446,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.379554,True,True,True,0,0.34510529041290283,0.004247435857058873,0.004247435857058873,,,,0
motorcycle_5ab8604a14df,13904,3101755262446,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.379554,True,True,True,0,0.34510529041290283,0.004247435857058873,0.004247435857058873,,,,2
motorcycle_5ab8604a14df,13905,3101821923853,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.281853,True,True,True,0,0.3007456064224243,0.004087012891576384,0.004087012891576384,,,,0
motorcycle_5ab8604a14df,13905,3101821923853,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-27.281853,True,True,True,0,0.3007456064224243,0.004087012891576384,0.004087012891576384,,,,3
motorcycle_5ab8604a14df,13906,3101888585311,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.057689,True,True,True,0,0.34246158599853516,0.00397547136138406,0.00397547136138406,,,,0
motorcycle_5ab8604a14df,13906,3101888585311,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.057689,True,True,True,0,0.34246158599853516,0.00397547136138406,0.00397547136138406,,,,4
motorcycle_5ab8604a14df,13907,3101955246718,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.395282,True,True,True,0,0.28776782751083374,0.002076640841521794,0.002076640841521794,,,,0
motorcycle_5ab8604a14df,13907,3101955246718,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.395282,True,True,True,0,0.28776782751083374,0.002076640841521794,0.002076640841521794,,,,5
motorcycle_5ab8604a14df,13908,3102021908175,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.266175,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13908,3102021908175,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.266175,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13909,3102088582239,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.060761,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13909,3102088582239,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.060761,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13910,3102155250300,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.3937,True,True,True,0,0.26435837149620056,0.004487578210296465,0.002432589548164945,,,,0
motorcycle_5ab8604a14df,13910,3102155250300,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.3937,True,True,True,0,0.26435837149620056,0.004487578210296465,0.002432589548164945,,,,1
motorcycle_5ab8604a14df,13911,3102221930520,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.28652,True,True,True,0,0.2934044599533081,0.004085044511631813,0.004085044511631813,,,,0
motorcycle_5ab8604a14df,13911,3102221930520,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-27.28652,True,True,True,0,0.2934044599533081,0.004085044511631813,0.004085044511631813,,,,2
motorcycle_5ab8604a14df,13912,3102288579477,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.063523,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13912,3102288579477,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.063523,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13913,3102355240936,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.422064,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13913,3102355240936,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.422064,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13914,3102421902341,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.239341,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13914,3102421902341,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.239341,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13915,3102488563801,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.093199,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13915,3102488563801,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.093199,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13916,3102555237864,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.404136,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13916,3102555237864,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.404136,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13917,3102621905425,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.263425,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13917,3102621905425,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.263425,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13918,3102688560885,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.081115,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13918,3102688560885,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.081115,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13919,3102755234946,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.427054,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13919,3102755234946,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.427054,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13920,3102821889906,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.227906,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13920,3102821889906,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.227906,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13921,3102888538654,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.103346,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13921,3102888538654,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.103346,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13922,3102955181301,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.461699,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13922,3102955181301,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.461699,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13923,3103021817342,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.174342,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13923,3103021817342,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.174342,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13924,3103088472489,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.169511,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13924,3103088472489,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.169511,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13925,3103155121134,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.520866,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13925,3103155121134,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.520866,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13926,3103221795041,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.153041,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13926,3103221795041,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.153041,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13927,3103288481759,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.161241,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13927,3103288481759,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.161241,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13928,3103355168635,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.473365,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13928,3103355168635,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.473365,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13929,3103421836352,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.194352,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13929,3103421836352,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.194352,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13930,3103488510572,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.135428,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13930,3103488510572,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.135428,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13931,3103555159529,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.482471,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13931,3103555159529,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.482471,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13932,3103621820936,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.178936,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13932,3103621820936,right,3,hand not visible and proxy absent,not_visible,False,0,0,-27.178936,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13933,3103688495050,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.14795,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13933,3103688495050,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.14795,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13934,3103755149957,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.493043,True,True,True,0,0.29992473125457764,0.035126068174183254,0.027625556395397665,,,,0
motorcycle_5ab8604a14df,13934,3103755149957,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.493043,True,True,True,0,0.29992473125457764,0.035126068174183254,0.027625556395397665,,,,1
motorcycle_5ab8604a14df,13935,3103821798758,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.155758,True,True,True,0,0.2901756167411804,0.04731985386747292,0.02825806248425296,,,,0
motorcycle_5ab8604a14df,13935,3103821798758,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-27.155758,True,True,True,0,0.2901756167411804,0.04731985386747292,0.02825806248425296,,,,2
motorcycle_5ab8604a14df,13936,3103888441405,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.200595,True,True,True,0,0.30569732189178467,0.05344118743176282,0.029270793965734444,,,,0
motorcycle_5ab8604a14df,13936,3103888441405,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.200595,True,True,True,0,0.30569732189178467,0.05344118743176282,0.029270793965734444,,,,3
motorcycle_5ab8604a14df,13937,3103955102706,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.539294,True,True,True,0,0.332852303981781,0.08940676965230537,0.03234540343915344,,,,0
motorcycle_5ab8604a14df,13937,3103955102706,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.539294,True,True,True,0,0.332852303981781,0.08940676965230537,0.03234540343915344,,,,4
motorcycle_5ab8604a14df,13938,3104021770113,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.128113,True,True,True,0,0.34510529041290283,0.022933594734189974,0.019006020618123794,,,,0
motorcycle_5ab8604a14df,13938,3104021770113,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-27.128113,True,True,True,0,0.34510529041290283,0.022933594734189974,0.019006020618123794,,,,5
motorcycle_5ab8604a14df,13939,3104088431571,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.210429,True,True,True,0,0.3584653437137604,0.061600122302007225,0.03250648253128412,,,,0
motorcycle_5ab8604a14df,13939,3104088431571,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.210429,True,True,True,0,0.3584653437137604,0.061600122302007225,0.03250648253128412,,,,6
motorcycle_5ab8604a14df,13940,3104155093030,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.54997,True,True,True,0,0.3250918686389923,0.06429811507936509,0.03179294480137734,,,,0
motorcycle_5ab8604a14df,13940,3104155093030,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.54997,True,True,True,0,0.3250918686389923,0.06429811507936509,0.03179294480137734,,,,7
motorcycle_5ab8604a14df,13941,3104221741779,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.098779,True,True,True,0,0.319121390581131,0.040383611006130846,0.032156110901150586,,,,0
motorcycle_5ab8604a14df,13941,3104221741779,right,9,mask propagated for too long,uncertain,False,0,0,-27.098779,True,True,True,0,0.319121390581131,0.040383611006130846,0.032156110901150586,,,,8
motorcycle_5ab8604a14df,13942,3104288371822,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.271178,True,True,True,0,0.30985841155052185,0.04936565675652978,0.03266985806668346,,,,0
motorcycle_5ab8604a14df,13942,3104288371822,right,9,mask propagated for too long,uncertain,False,0,0,6.271178,True,True,True,0,0.30985841155052185,0.04936565675652978,0.03266985806668346,,,,9
motorcycle_5ab8604a14df,13943,3104355014310,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.62769,True,True,True,0,0.3259495198726654,0.05630124349122365,0.032748265201142185,,,,0
motorcycle_5ab8604a14df,13943,3104355014310,right,9,mask propagated for too long,uncertain,False,0,0,39.62769,True,True,True,0,0.3259495198726654,0.05630124349122365,0.032748265201142185,,,,10
motorcycle_5ab8604a14df,13944,3104421656801,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.014801,True,True,True,0,0.3319854736328125,0.050298996913580245,0.03253994499034182,,,,0
motorcycle_5ab8604a14df,13944,3104421656801,right,9,mask propagated for too long,uncertain,False,0,0,-27.014801,True,True,True,0,0.3319854736328125,0.050298996913580245,0.03253994499034182,,,,11
motorcycle_5ab8604a14df,13945,3104488286633,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.365367,True,True,True,0,0.32338011264801025,0.04788182634164777,0.03156559691777946,,,,0
motorcycle_5ab8604a14df,13945,3104488286633,right,9,mask propagated for too long,uncertain,False,0,0,6.365367,True,True,True,0,0.32338011264801025,0.04788182634164777,0.03156559691777946,,,,12
motorcycle_5ab8604a14df,13946,3104554923020,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.71898,True,True,True,0,0.3073579967021942,0.029632647812211303,0.017522518266565885,,,,0
motorcycle_5ab8604a14df,13946,3104554923020,right,9,mask propagated for too long,uncertain,False,0,0,39.71898,True,True,True,0,0.3073579967021942,0.029632647812211303,0.017522518266565885,,,,13
motorcycle_5ab8604a14df,13947,3104621546248,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.904248,True,True,True,2,0.27747300267219543,0.00766946439069455,0.0054757049424708154,,,,0
motorcycle_5ab8604a14df,13947,3104621546248,right,9,mask propagated for too long,uncertain,False,0,0,-26.904248,True,True,True,2,0.27747300267219543,0.00766946439069455,0.0054757049424708154,,,,14
motorcycle_5ab8604a14df,13948,3104688213895,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.429105,True,True,True,0,0.2743513584136963,0.008696958721760309,0.005550175317040397,,,,0
motorcycle_5ab8604a14df,13948,3104688213895,right,9,mask propagated for too long,uncertain,False,0,0,6.429105,True,True,True,0,0.2743513584136963,0.008696958721760309,0.005550175317040397,,,,15
motorcycle_5ab8604a14df,13949,3104754888300,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.7527,True,True,True,4,0.25982561707496643,0.0034978111615016376,0.004415732342319644,,,,0
motorcycle_5ab8604a14df,13949,3104754888300,right,9,mask propagated for too long,uncertain,False,0,0,39.7527,True,True,True,4,0.25982561707496643,0.0034978111615016376,0.004415732342319644,,,,16
motorcycle_5ab8604a14df,13950,3104821549760,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.90876,True,False,True,5,0.0,0.0,0.0008572294658604182,,,,0
motorcycle_5ab8604a14df,13950,3104821549760,right,3,hand not visible and proxy absent,not_visible,False,0,0,-26.90876,True,False,True,5,0.0,0.0,0.0008572294658604182,,,,0
motorcycle_5ab8604a14df,13951,3104888236477,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.406523,True,False,True,4,0.0,0.0,0.0008496840094062316,,,,0
motorcycle_5ab8604a14df,13951,3104888236477,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.406523,True,False,True,4,0.0,0.0,0.0008496840094062316,,,,0
motorcycle_5ab8604a14df,13952,3104954935457,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.707543,True,True,True,4,0.32338011264801025,0.0020894353111615017,0.0016964154488956077,,,,0
motorcycle_5ab8604a14df,13952,3104954935457,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.707543,True,True,True,4,0.32338011264801025,0.0020894353111615017,0.0016964154488956077,,,,1
motorcycle_5ab8604a14df,13953,3105021647800,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.0048,True,True,True,3,0.3970029056072235,0.0013673679348282523,0.0019211388259007306,,,,0
motorcycle_5ab8604a14df,13953,3105021647800,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-27.0048,True,True,True,3,0.3970029056072235,0.0013673679348282523,0.0019211388259007306,,,,2
motorcycle_5ab8604a14df,13954,3105088359748,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.283252,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13954,3105088359748,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.283252,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13955,3105155014572,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.627428,True,True,True,0,0.31489261984825134,0.045616877152095406,0.037636736793482825,,,,0
motorcycle_5ab8604a14df,13955,3105155014572,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.627428,True,True,True,0,0.31489261984825134,0.045616877152095406,0.037636736793482825,,,,1
motorcycle_5ab8604a14df,13956,3105221694946,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.052946,True,True,True,0,0.2991051971912384,0.026393350550096582,0.013198643654992862,,,,0
motorcycle_5ab8604a14df,13956,3105221694946,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-27.052946,True,True,True,0,0.2991051971912384,0.026393350550096582,0.013198643654992862,,,,2
motorcycle_5ab8604a14df,13957,3105288350061,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.292939,True,True,True,0,0.28378137946128845,0.004159842949525489,0.004159842949525489,,,,0
motorcycle_5ab8604a14df,13957,3105288350061,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.292939,True,True,True,0,0.28378137946128845,0.004159842949525489,0.004159842949525489,,,,3
motorcycle_5ab8604a14df,13958,3105355005466,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.636534,True,True,True,0,0.3199707269668579,0.004226439804316789,0.004226439804316789,,,,0
