recording_id,domain,stream_label,stream_id,index_before,index_after,t_before_ns,t_after_ns,dt_ms,periods,missing_estimate,over_1p5_periods,over_2_periods,over_250ms,non_monotonic
car_2e84f0c3e245,car,temperature,246-1,253,254,1069049845972,1069051515919,1.669947,11.800911596353615,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,254,255,1069051515919,1069053172535,1.656616,11.706706239841708,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,255,256,1069053172535,1069054827951,1.655416,11.698226273761572,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,256,257,1069054827951,1069056483838,1.655887,11.701554660448025,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,257,258,1069056483838,1069058138472,1.654634,11.692700162532683,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,258,259,1069058138472,1069059793628,1.655156,11.696388947777542,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,266,267,1069060473316,1069060713836,0.24052,1.6996678679951946,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,270,271,1069060975920,1069061293473,0.317553,2.2440322238711046,1,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,271,272,1069061293473,1070049428263,988.13479,6982.791251501661,6982,True,True,True,False
car_2e84f0c3e245,car,temperature,246-1,272,273,1070049428263,1070051085452,1.657189,11.710755423644972,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,273,274,1070051085452,1070052739306,1.653854,11.687188184580595,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,274,275,1070052739306,1070054392482,1.653176,11.682397003745319,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,275,276,1070054392482,1070056048889,1.656407,11.705229312416083,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,276,277,1070056048889,1070057704045,1.655156,11.696388947777542,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,277,278,1070057704045,1070059358942,1.654897,11.694558688431913,11,True,True,False,False
