pairing_id,recording_id_car,recording_id_motorcycle,timestamp_ns_car,timestamp_ns_motorcycle,progression_car,progression_motorcycle,latitude_car,longitude_car,latitude_motorcycle,longitude_motorcycle,distance_m,heading_difference_deg,pairing_quality,sensors_used,accepted,warnings
pair_00014,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2195248198122,0.0,0.004975472692421152,44.14739990234375,12.210501670837402,44.191139221191406,12.105647087097168,9674.454155434458,89.75815759692091,0.0,"gps,gps",False,"nearest car position is 9674.5 m away, above the 40 m threshold: routes do not overlap here | heading differs by 90deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00015,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2196248197705,0.0,0.005283700298667566,44.14739990234375,12.210501670837402,44.191165924072266,12.105688095092773,9673.118769710012,83.87145698325384,0.0,"gps,gps",False,"nearest car position is 9673.1 m away, above the 40 m threshold: routes do not overlap here | heading differs by 84deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00016,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2197248197236,0.0,0.005569166061592413,44.14739990234375,12.210501670837402,44.191184997558594,12.105731964111328,9671.161421662697,72.85880660000697,0.0,"gps,gps",False,"nearest car position is 9671.2 m away, above the 40 m threshold: routes do not overlap here | heading differs by 73deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00017,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2198248196768,0.0,0.005848955685409342,44.14739990234375,12.210501670837402,44.19119644165039,12.105779647827148,9668.51571192926,60.13359409152724,0.0,"gps,gps",False,"nearest car position is 9668.5 m away, above the 40 m threshold: routes do not overlap here | heading differs by 60deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00018,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2199248196299,0.0,0.006082438305178898,44.14739990234375,12.210501670837402,44.19119644165039,12.10582160949707,9665.624617835283,41.62718187798458,0.0,"gps,gps",False,"nearest car position is 9665.6 m away, above the 40 m threshold: routes do not overlap here"
pair_00019,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2200248195830,0.0,0.006400249989891894,44.14739990234375,12.210501670837402,44.19117736816406,12.10587215423584,9661.074918886889,13.869853064649533,0.0,"gps,gps",False,"nearest car position is 9661.1 m away, above the 40 m threshold: routes do not overlap here"
pair_00020,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2201248195414,0.0,0.006732231969171114,44.14739990234375,12.210501670837402,44.191158294677734,12.105925559997559,9656.328118214764,15.14953643581299,0.0,"gps,gps",False,"nearest car position is 9656.3 m away, above the 40 m threshold: routes do not overlap here"
pair_00021,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2202248194893,0.0,0.00706421403453183,44.14739990234375,12.210501670837402,44.191139221191406,12.105978965759277,9651.581326543283,15.149543839584851,0.0,"gps,gps",False,"nearest car position is 9651.6 m away, above the 40 m threshold: routes do not overlap here"
pair_00022,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2203248194424,0.0,0.007405866113190575,44.14739990234375,12.210501670837402,44.19111633300781,12.10603141784668,9646.686722842478,10.303299636464317,0.0,"gps,gps",False,"nearest car position is 9646.7 m away, above the 40 m threshold: routes do not overlap here"
pair_00023,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2204248193955,0.0,0.007747518288670593,44.14739990234375,12.210501670837402,44.19109344482422,12.106083869934082,9641.792118596131,10.303309521595281,0.0,"gps,gps",False,"nearest car position is 9641.8 m away, above the 40 m threshold: routes do not overlap here"
pair_00024,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2205248193486,0.0,0.008102865889292998,44.14739990234375,12.210501670837402,44.191070556640625,12.106139183044434,9636.700410832003,11.637859843357148,0.0,"gps,gps",False,"nearest car position is 9636.7 m away, above the 40 m threshold: routes do not overlap here"
pair_00025,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2206248193018,0.0,0.008476748163215761,44.14739990234375,12.210501670837402,44.19104766845703,12.10619831085205,9631.345900146522,13.263938663788792,0.0,"gps,gps",False,"nearest car position is 9631.3 m away, above the 40 m threshold: routes do not overlap here"
pair_00026,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2207248192497,0.0,0.00887006740212651,44.14739990234375,12.210501670837402,44.19102096557617,12.106258392333984,9625.71217288992,9.834496003257414,0.0,"gps,gps",False,"nearest car position is 9625.7 m away, above the 40 m threshold: routes do not overlap here"
pair_00027,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2208248191976,0.0,0.00925888655876518,44.14739990234375,12.210501670837402,44.19099426269531,12.106317520141602,9620.1441475007,9.422536251595261,0.0,"gps,gps",False,"nearest car position is 9620.1 m away, above the 40 m threshold: routes do not overlap here"
pair_00028,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2209248191455,0.0,0.009614234607957399,44.14739990234375,12.210501670837402,44.19097137451172,12.106372833251953,9615.052433054889,11.637901595837832,0.0,"gps,gps",False,"nearest car position is 9615.1 m away, above the 40 m threshold: routes do not overlap here"
pair_00029,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2210248190986,0.0,0.009964996776767578,44.14739990234375,12.210501670837402,44.190948486328125,12.106427192687988,9610.026418553047,11.204652667999085,0.0,"gps,gps",False,"nearest car position is 9610.0 m away, above the 40 m threshold: routes do not overlap here"
pair_00030,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2211248190465,0.0,0.010334218827881913,44.14739990234375,12.210501670837402,44.19092559814453,12.106485366821289,9604.737597789202,12.872796061018846,0.0,"gps,gps",False,"nearest car position is 9604.7 m away, above the 40 m threshold: routes do not overlap here"
pair_00031,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2212248189945,0.0,0.010712779637769069,44.14739990234375,12.210501670837402,44.19090270996094,12.106545448303223,9599.317377064584,13.64553931204074,0.0,"gps,gps",False,"nearest car position is 9599.3 m away, above the 40 m threshold: routes do not overlap here"
pair_00032,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2213248189424,0.0,0.011106099575577354,44.14739990234375,12.210501670837402,44.19087600708008,12.106605529785156,9593.683638911967,9.834559104640334,0.0,"gps,gps",False,"nearest car position is 9593.7 m away, above the 40 m threshold: routes do not overlap here"
pair_00033,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2214248188903,0.0,0.011508479044328434,44.14739990234375,12.210501670837402,44.19084930419922,12.106667518615723,9587.918498985597,10.630765679639296,0.0,"gps,gps",False,"nearest car position is 9587.9 m away, above the 40 m threshold: routes do not overlap here"
pair_00034,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2215248188382,0.0,0.011905909516618454,44.14739990234375,12.210501670837402,44.190826416015625,12.106731414794922,9582.235473623867,15.081452840432974,0.0,"gps,gps",False,"nearest car position is 9582.2 m away, above the 40 m threshold: routes do not overlap here"
pair_00035,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2216248187861,0.0,0.012317422917761302,44.14739990234375,12.210501670837402,44.190799713134766,12.106795310974121,9576.338928296582,11.391779564055696,0.0,"gps,gps",False,"nearest car position is 9576.3 m away, above the 40 m threshold: routes do not overlap here"
pair_00036,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2217248187341,0.0,0.012733529627481428,44.14739990234375,12.210501670837402,44.190773010253906,12.106860160827637,9570.37668152278,11.759726706574043,0.0,"gps,gps",False,"nearest car position is 9570.4 m away, above the 40 m threshold: routes do not overlap here"
pair_00037,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2218248186820,0.0,0.013130960511486149,44.14739990234375,12.210501670837402,44.19075012207031,12.106924057006836,9564.693666637493,15.081482496082174,0.0,"gps,gps",False,"nearest car position is 9564.7 m away, above the 40 m threshold: routes do not overlap here"
pair_00038,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2219248186299,0.0,0.013542474310229027,44.14739990234375,12.210501670837402,44.19072341918945,12.106987953186035,9558.797115568437,11.391811843173002,0.0,"gps,gps",False,"nearest car position is 9558.8 m away, above the 40 m threshold: routes do not overlap here"
pair_00039,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2220248185726,0.0,0.013959001694535721,44.14739990234375,12.210501670837402,44.19070053100586,12.1070556640625,9552.8513269583,16.386481705644314,0.0,"gps,gps",False,"nearest car position is 9552.9 m away, above the 40 m threshold: routes do not overlap here"
pair_00040,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2221248185257,0.0,0.014393644140356252,44.14739990234375,12.210501670837402,44.190673828125,12.107124328613281,9546.626294925123,13.15332333012924,0.0,"gps,gps",False,"nearest car position is 9546.6 m away, above the 40 m threshold: routes do not overlap here"
pair_00041,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2222248184684,0.0,0.014856760751718712,44.14739990234375,12.210501670837402,44.190643310546875,12.107195854187012,9539.990607973737,10.872349540962489,0.0,"gps,gps",False,"nearest car position is 9540.0 m away, above the 40 m threshold: routes do not overlap here"
pair_00042,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2223248184163,0.0,0.015305461444628365,44.14739990234375,12.210501670837402,44.190616607666016,12.107267379760742,9533.568491374366,14.12254333455411,0.0,"gps,gps",False,"nearest car position is 9533.6 m away, above the 40 m threshold: routes do not overlap here"
pair_00043,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2224248183643,0.0,0.01576857838806444,44.14739990234375,12.210501670837402,44.19058609008789,12.107338905334473,9526.932797975718,10.872373980581983,0.0,"gps,gps",False,"nearest car position is 9526.9 m away, above the 40 m threshold: routes do not overlap here"
pair_00044,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2225248183070,0.0,0.016209103520013285,44.14739990234375,12.210501670837402,44.190555572509766,12.107405662536621,9520.62557708303,9.107452230292608,0.0,"gps,gps",False,"nearest car position is 9520.6 m away, above the 40 m threshold: routes do not overlap here"
pair_00045,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2226248182549,0.0,0.01659792487485234,44.14739990234375,12.210501670837402,44.190528869628906,12.107464790344238,9515.057490032414,9.4227402807943,0.0,"gps,gps",False,"nearest car position is 9515.1 m away, above the 40 m threshold: routes do not overlap here"
pair_00046,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2227248182028,0.0,0.0169671489463867,44.14739990234375,12.210501670837402,44.19050598144531,12.107522964477539,9509.768661360316,12.87296809182186,0.0,"gps,gps",False,"nearest car position is 9509.8 m away, above the 40 m threshold: routes do not overlap here"
pair_00047,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2228248181455,0.0,0.017313347732880527,44.14739990234375,12.210501670837402,44.19048309326172,12.107576370239258,9504.808310137585,10.76014034894672,0.0,"gps,gps",False,"nearest car position is 9504.8 m away, above the 40 m threshold: routes do not overlap here"
pair_00048,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2229248180934,0.0,0.017626476309943084,44.14739990234375,12.210501670837402,44.19046401977539,12.107625961303711,9500.324306974806,13.417929068604337,0.0,"gps,gps",False,"nearest car position is 9500.3 m away, above the 40 m threshold: routes do not overlap here"
pair_00049,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2230248180361,0.0,0.017907366170744014,44.14739990234375,12.210501670837402,44.19044876098633,12.107671737670898,9496.31666318211,16.69428079312371,0.0,"gps,gps",False,"nearest car position is 9496.3 m away, above the 40 m threshold: routes do not overlap here"
pair_00050,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2231248179841,0.0,0.018137455408950995,44.14739990234375,12.210501670837402,44.19043731689453,12.107709884643555,9493.048170702754,18.92302156562289,0.0,"gps,gps",False,"nearest car position is 9493.0 m away, above the 40 m threshold: routes do not overlap here"
pair_00051,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2232248179268,0.0,0.018328489103840176,44.14739990234375,12.210501670837402,44.19043731689453,12.107744216918945,9490.683363139588,41.6271792135139,0.0,"gps,gps",False,"nearest car position is 9490.7 m away, above the 40 m threshold: routes do not overlap here"
pair_00052,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2233248178747,0.0,0.018516560670935052,44.14739990234375,12.210501670837402,44.1904411315918,12.10777759552002,9488.598152059249,50.683280374204685,0.0,"gps,gps",False,"nearest car position is 9488.6 m away, above the 40 m threshold: routes do not overlap here | heading differs by 51deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00053,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2234248178174,0.0,0.01875405307339395,44.14739990234375,12.210501670837402,44.190460205078125,12.107810974121094,9487.368514025957,80.17998247495001,0.0,"gps,gps",False,"nearest car position is 9487.4 m away, above the 40 m threshold: routes do not overlap here | heading differs by 80deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00054,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2235248177653,0.0,0.019157855766445193,44.14739990234375,12.210501670837402,44.19050216674805,12.107853889465332,9486.767557332914,95.37374900623053,0.0,"gps,gps",False,"nearest car position is 9486.8 m away, above the 40 m threshold: routes do not overlap here | heading differs by 95deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00055,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2236248177080,0.0,0.01967407790574913,44.14739990234375,12.210501670837402,44.190555572509766,12.107909202575684,9485.96004111262,95.02835475706343,0.0,"gps,gps",False,"nearest car position is 9486.0 m away, above the 40 m threshold: routes do not overlap here | heading differs by 95deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00056,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2237248176507,0.0,0.02039344009117809,44.14739990234375,12.210501670837402,44.19063186645508,12.107982635498047,9485.200407958748,97.01621492746148,0.0,"gps,gps",False,"nearest car position is 9485.2 m away, above the 40 m threshold: routes do not overlap here | heading differs by 97deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00057,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2238248175934,0.0,0.02116226555311821,44.14739990234375,12.210501670837402,44.19071578979492,12.10805606842041,9484.88224919453,99.52319444250998,0.0,"gps,gps",False,"nearest car position is 9484.9 m away, above the 40 m threshold: routes do not overlap here | heading differs by 100deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00058,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2239248175361,0.0,0.02202077565614062,44.14739990234375,12.210501670837402,44.19081115722656,12.108134269714355,9484.896363183789,101.17341838285552,0.0,"gps,gps",False,"nearest car position is 9484.9 m away, above the 40 m threshold: routes do not overlap here | heading differs by 101deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00059,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2240248174788,0.0,0.02307819080173054,44.14739990234375,12.210501670837402,44.1909294128418,12.10822868347168,9485.111360693434,101.83775172687416,0.0,"gps,gps",False,"nearest car position is 9485.1 m away, above the 40 m threshold: routes do not overlap here | heading differs by 102deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00060,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2241248174164,0.0,0.02421077805321462,44.14739990234375,12.210501670837402,44.19105529785156,12.108331680297852,9485.196104120989,101.22906255321612,0.0,"gps,gps",False,"nearest car position is 9485.2 m away, above the 40 m threshold: routes do not overlap here | heading differs by 101deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00061,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2242248173591,0.0,0.025338844892081287,44.14739990234375,12.210501670837402,44.191184997558594,12.108423233032227,9486.309501053503,104.7818220433739,0.0,"gps,gps",False,"nearest car position is 9486.3 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00062,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2243248173018,0.0,0.026762149631204463,44.14739990234375,12.210501670837402,44.191349029541016,12.108537673950195,9487.848959629431,105.0509581818335,0.0,"gps,gps",False,"nearest car position is 9487.8 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00063,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2244248172393,0.0,0.0282479184364118,44.14739990234375,12.210501670837402,44.19152069091797,12.10865592956543,9489.609707295216,105.34043685563967,0.0,"gps,gps",False,"nearest car position is 9489.6 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
