candidate_id,domain,recording_id,start_ns,end_ns,duration_s,state,manoeuvre,evidence_source_count,evidence_sources,review_status,automatic_label_is_not_final,evidence_peak_lateral_offset_m,evidence_mean_lateral_offset_m,evidence_crossed_to_left,evidence_duration_beyond_s,evidence_distance_beyond_m,evidence_mean_speed_mps,evidence_mean_heading_error_deg,evidence_median_gps_accuracy_m,evidence_road_class,evidence_road_oneway,evidence_against_oneway,evidence_min_distance_to_junction_m,evidence_min_distance_to_roundabout_m,evidence_marking_continuity,evidence_marking_reason,evidence_marking_start_ns,evidence_marking_end_ns,evidence_marking_observed_frames,evidence_marking_frame_interval_s,evidence_marking_continuity_side,evidence_marking_continuity_confidence,evidence_marking_continuity_reason,evidence_marking_duty_cycle_left,evidence_marking_duty_cycle_right,evidence_marking_mean_marking_pixels,evidence_marking_vision_lateral_offset
motorcycle_slc_016,motorcycle,motorcycle_5ab8604a14df,2410248132341,2412248132653,2.000000312,not_evaluable,lane_keeping_or_drift,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.7587040796834152,1.5823488102845975,False,2.000000312,58.54900194759148,29.21233367919922,2.896277501988237,3.0,primary,None,False,226.29325728633836,629.5635719541624,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_017,motorcycle,motorcycle_5ab8604a14df,2416248133226,2440248136091,24.000002865,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,4.2016135923589975,2.4158555776409263,False,24.000002865,572.7146780438125,23.19852020263672,0.9975799581235583,3.0,primary,None,False,1.0659512644622016,122.78445120699416,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_018,motorcycle,motorcycle_5ab8604a14df,2448248136611,2469248137080,21.000000469,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,3.655232431169882,-2.7736699143340178,True,21.000000469,494.18237896109804,23.04886384443803,1.0538244815948317,2.0,primary,None,False,2.292370993000685,106.14848926421992,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_019,motorcycle,motorcycle_5ab8604a14df,2473248137028,2482248136872,8.999999844,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,4.644628994726682,0.3903523806901396,False,8.999999844,113.50913168275929,11.610800075531007,9.24515950243487,3.0,primary,True,False,38.318313824632234,0.00010825499855654852,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_020,motorcycle,motorcycle_5ab8604a14df,2488248136716,2493248136611,4.999999895,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,3.2573566558778957,2.4254571587914406,False,4.999999895,118.51882102726813,22.550500233968098,2.1756932062994374,3.0,primary,True,False,19.54738482610243,61.920253704770495,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_021,motorcycle,motorcycle_5ab8604a14df,2501248136455,2507248136351,5.999999896,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,2.837289025482142,2.231889663859628,False,5.999999896,117.3471815507719,19.25357164655413,1.4005578578801103,2.0,primary,None,False,7.686973010199367,230.2329699421731,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_022,motorcycle,motorcycle_5ab8604a14df,2564248135101,2565248135049,0.999999948,not_evaluable,lane_keeping_or_drift,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.2534621781204551,-1.228374295486898,True,0.999999948,15.346276286137254,15.291000366210938,0.1873363412339515,2.0,primary,None,False,27.952101270665814,389.42353947930013,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_023,motorcycle,motorcycle_5ab8604a14df,2568248134945,2576248134632,7.999999687,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.715710686931537,-1.5275101360056849,True,7.999999687,127.72176627948465,15.397777875264486,0.6123719369866336,3.0,primary,None,False,0.030306768033017788,372.43182939518096,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_024,motorcycle,motorcycle_5ab8604a14df,2603248133851,2619248133226,15.999999375,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,3.3920701478389956,-2.15098780595447,True,15.999999375,173.63642068061563,10.524058846866383,3.6945659777442454,4.0,primary,None,False,0.558218457886826,0.37268140319003634,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_025,motorcycle,motorcycle_5ab8604a14df,2622248133070,2632248132497,9.999999427,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,4.2983189768366685,-1.2776095747219687,True,9.999999427,164.24251921855375,14.590454708446156,6.30367090803448,3.0,primary,True,False,3.66646929297227,1.1190227864474664,,no dense frozen semantic block covers this window,,,,,,,,,,,
